Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dark Therapy","The Asylum > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106570174/dark-therapy,2.9,-1,Sport,5.9,1,48,49.9065,-123.1619
"Black Acid","(b) Morning Glory > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106474226/black-acid,2.9,-1,Sport,5.10a,1,70,49.44601,-119.55734
Dirtbaggers,"The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457747/dirtbaggers,3.0,-1,Sport,5.10d,1,60,49.71393,-123.09943
"High and Dry","Canoe Trail Crags > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117851186/high-and-dry,3.0,-1,Sport,5.10+,1,65,49.4586,-119.56336
"Dancing In The Shade","(d) Reilly Rock > Foreplay Cliff > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113697218/dancing-in-the-shade,3.0,-1,Sport,5.8,1,85,49.45086,-119.5657
"Little Oral Annie","Lower Beach Wall > Chehalis River Gorge > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106503065/little-oral-annie,3.0,-1,Sport,5.11b/c,1,30,49.3001,-121.9367
"Winston's Choice","(e) The Big Wall > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114303589/winstons-choice,3.0,-1,Sport,5.11b,1,100,49.43664,-119.5673
"Salem's Tongue","The South Gulley Left Side > Williams Lake's Esler Bluffs > Cariboo > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113281881/salems-tongue,3.0,-1,Sport,5.9,1,,52.10835,-122.2583
"Shits & Giggles","The Hen House > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112531128/shits-giggles,3.0,-1,Sport,5.10b,1,,50.57212,-120.13874
"Lowbrow Hijinks","Boondocks > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110111226/lowbrow-hijinks,3.0,-1,Sport,5.10d,1,85,49.89459,-123.16407
Knobulator,"Destruction Zone > Higgyland > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107446458/knobulator,3.0,-1,Sport,5.9,1,,49.8879,-124.5457
"Sunset Boulevard","(b) Foreplay Right > Foreplay Cliff > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112289120/sunset-boulevard,3.0,-1,Sport,5.10c,1,,49.4513,-119.56666
Plumbline,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106240425/plumbline,2.5,-1,Sport,5.12a,1,60,49.6437,-123.2121
FedEx,"Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749293/fedex,3.0,-1,Sport,5.11d,1,40,49.70586,-115.64954
Serene,"Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107233481/serene,3.0,-1,Sport,5.11c,1,75,49.36337,-123.02334
"Moss Slayer (formerly Lost Ring)","Desoto Rock > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107547649/moss-slayer-formerly-lost-ring,3.0,-1,Sport,5.10a,1,80,49.5232,-123.8463
Propriorception,"Prickly Pear Canyon > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108072865/propriorception,3.0,-1,Sport,5.10c,1,80,50.7916,-121.1757
"Out in the Daytime","Electric Avenue > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117541437/out-in-the-daytime,2.6,-1,Sport,5.9,1,67,49.90291,-123.16106
"Sport Climbing is Neither","(c) Lower Red Tail > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108230826/sport-climbing-is-neither,2.1,-1,Sport,5.8,1,100,49.43914,-119.56753
"Minds of Winter","Electric Avenue > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116961844/minds-of-winter,2.6,-1,Sport,5.11a,1,40,49.90291,-123.16106
"Golden Pie Crust Award","(d) Elusive Edge > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106229224/golden-pie-crust-award,2.5,-1,Sport,5.10a,1,50,49.43935,-119.56416
"Way of the Wife","Cabin Boy's Office > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107813937/way-of-the-wife,2.6,-1,"Trad, Sport",5.10b,1,70,49.70722,-123.14054
"Alternative Medicine","(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107196065/alternative-medicine,2.6,-1,Sport,5.10b,1,45,49.44324,-119.56601
"Sursum Corda","(c) Lower Red Tail > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106229407/sursum-corda,2.6,-1,Sport,5.10b,1,105,49.43914,-119.56753
"Pry Baby","(a) Another Buttress > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116433/pry-baby,2.0,-1,Sport,5.7,1,40,49.43919,-119.56743
"Kakwa Fights Back","Commune > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120658788/kakwa-fights-back,3.0,-1,Sport,5.10a,1,113,49.64551,-123.20855
"The Magician","Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120771449/the-magician,3.0,-1,Sport,5.11a,1,,49.70407,-123.14261
"Jacob's Ladder","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110901407/jacobs-ladder,3.0,-1,Sport,5.12b,1,50,49.7081,-123.141
"Baby Pitch","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120545495/baby-pitch,3.0,-1,Sport,5.10b,1,70,49.2814,-121.78585
"Stress Test","Backside Area > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120730230/stress-test,3.0,-1,Sport,5.10a,1,75,49.66778,-123.16411
"Mikey Likes It","Commune > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119405389/mikey-likes-it,2.8,-1,Sport,5.8,1,,49.64551,-123.20855
"Skyline Arête","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117256380/skyline-arete,3.0,-1,"Sport, Aid","5.11a A0",1,130,49.6945,-123.12156
Lockdown,"Desoto Rock > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118854704/lockdown,3.0,-1,Sport,5.9,1,85,49.5232,-123.8463
"Vulture Club","East Wall Trail > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116969601/vulture-club,2.8,-1,Sport,5.10b/c,1,50,49.2817,-121.7888
"Safety Third","Middle Bear > Bear Country > KLO Creek > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117736856/safety-third,3.0,-1,Sport,5.10b,1,65,49.82367,-119.367
"14 Shutouts","(a) The Euphorium > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119561656/14-shutouts,3.0,-1,Sport,5.11c,1,45,49.44492,-119.55825
Steve's,"(c) Go-Anywhere > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116712042/steves,3.0,-1,"Trad, TR",5.5,1,52,49.44313,-119.56301
"Via Florina","Popeye Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114485070/via-florina,3.0,-1,Sport,5.12a,1,,50.93685,-118.20916
"The Back Nine","Hayward Lake Crag > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118913531/the-back-nine,3.0,-1,Sport,5.10a/b,1,60,49.20528,-122.41511
Darkness,"Raven Wall > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119060101/darkness,3.0,-1,Sport,5.10d,1,70,49.62561,-125.08266
Rainman,"Open Book Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114510246/rainman,3.0,-1,Sport,5.11c,1,90,49.26696,-117.66417
"Fair Warning","Sugarloaf > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114297413/fair-warning,3.0,-1,Sport,5.10a,1,60,48.41494,-123.60359
"Dog Day Afternoon","(c) Daycare Quickies > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116183745/dog-day-afternoon,3.0,-1,"Sport, TR",5.9,1,29,49.43572,-119.56464
"Shaun’s Pawn Shop","Polished main > Polished Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114379282/shauns-pawn-shop,3.0,-1,Sport,5.8,1,90,49.26718,-117.66412
"Four on the Side","Pulpit Rock > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119888701/four-on-the-side,3.0,-1,Sport,5.10c,4,,49.50698,-117.30862
"Walk in the Park","Fussy Parts > The Bluffs - South > Mount Maxwell > Salt Spring Island > Strait of Georgia > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114481628/walk-in-the-park,3.0,-1,"Sport, TR",5.7,1,80,48.80067,-123.51343
"Bifacial Retouch","Bifacial Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113360186/bifacial-retouch,3.0,-1,Sport,5.8,1,60,51.85564,-118.74018
"Red Herring","(a) Chatsworth Edge > (e) Northern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120508160/red-herring,3.0,-1,"Trad, TR",5.11a,1,50,49.44951,-119.56332
"Couch Trip","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118728636/couch-trip,3.0,-1,"Trad, TR",5.5,1,70,55.61555,-121.89393
"Gotta Like It","Destruction Zone > Higgyland > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112209894/gotta-like-it,3.0,-1,Sport,5.10a,1,,49.8879,-124.5457
"Pat's Route","(b) Tottering Pillar > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119913540/pats-route,3.0,-1,Sport,5.11b,1,30,49.44214,-119.55729
"Racing the Rain","Polished main > Polished Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114379270/racing-the-rain,3.0,-1,Sport,5.9,1,90,49.26718,-117.66412
"Whiskers of the Observer","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108261879/whiskers-of-the-observer,3.0,-1,Sport,5.11c,1,85,49.6446,-123.2052
"Minutes From Home","Main Wall > Nordic Rock > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114525003/minutes-from-home,3.0,-1,Sport,5.12a,1,,50.10323,-122.97871
"Le Grand Bleu","Voyage Cliff > Waterworld > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119530122/le-grand-bleu,3.0,-1,Sport,5.11a,4,,51.09855,-118.18058
"2. Oryx and Crake","Cascade Gorge > Grand Forks > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122391498/2-oryx-and-crake,3.0,-1,Sport,5.10a,1,,49.03492,-118.18848
"Le Grande Fromage","Pillary > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114432296/le-grande-fromage,3.0,-1,Sport,5.10d,1,55,49.89459,-123.16414
"Estrogen Arete","Sector 5 > Nathan's Wall > Spillimacheen > Rockies > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107238952/estrogen-arete,2.8,-1,Sport,5.9,1,45,50.907,-116.438
"Good Guys Wear Black","Rabbit Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114484981/good-guys-wear-black,3.0,-1,Sport,5.10b,1,85,50.93694,-118.20899
Gargamel,"Exchamsiks > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118975093/gargamel,3.0,-1,Sport,5.11a,1,,54.32502,-129.31049
Lungs,"Shaketown > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119530284/lungs,3.0,-1,Sport,5.11b,1,,50.90315,-118.16651
"Rising From the Ashes","(a) The Terraces > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116244/rising-from-the-ashes,3.0,-1,Sport,5.10d,1,60,49.44181,-119.55762
"Rather off white","(f) Off White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117850843/rather-off-white,3.0,-1,Sport,5.12a,1,70,49.44809,-119.56169
"Beat the Clock","The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108303899/beat-the-clock,3.0,-1,Sport,5.11d,1,45,49.6458,-123.2052
3Rs,"(b) Kid's Cliff > (e) Northern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117593025/3rs,3.0,-1,Sport,5.9,1,60,49.4526,-119.56133
"Essence of Skaha","(f) The Turret > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113450264/essence-of-skaha,3.0,-1,Sport,5.10c,1,33,49.43658,-119.5702
"The Hilary Gripp","Erwin Wall > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114431896/the-hilary-gripp,3.0,-1,Sport,5.10b,1,75,49.89475,-123.16411
Cliptomaniac,"The Pillar of Payan > The Valley of Shaddai > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106240413/cliptomaniac,3.0,-1,Sport,5.11d,1,120,49.6416,-123.2009
"Feline Fine","Upper Cat Wall > Cat Walls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114299287/feline-fine,3.0,-1,Sport,5.10c,1,90,49.3446,-117.80379
"Lucid Dream","Far Far Left Wall > The Apron > Marble Canyon Rock > Marble Canyon > Cariboo > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121399097/lucid-dream,3.0,-1,Sport,5.12a,6,530,50.85125,-121.70435
"Proudly Curving Upward","(c) Screeching Wall > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114303653/proudly-curving-upward,3.0,-1,Sport,5.10c,1,115,49.44559,-119.56457
"Blister in the Sun","(e) Little White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114222660/blister-in-the-sun,3.0,-1,Sport,5.12a,1,60,49.44656,-119.56245
"Father's Day","(d) Claim-it-All > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112173233/fathers-day,2.8,-1,Sport,5.9,1,60,49.44911,-119.55532
"Fatty Bolger","Fatty Bolger and Ferret's Folly > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106880333/fatty-bolger,3.0,-1,"Trad, Sport",5.11a,1,90,49.7068,-123.142
"Spot o' Bother","The Corner > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112082868/spot-o-bother,2.8,-1,Sport,5.10b,1,70,49.8429,-123.1465
"Power Smart","Sugarloaf > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108620434/power-smart,2.1,-1,"Trad, TR","5.8 PG13",1,50,49.6457,-123.20551
"Throw Zog Throw","(c) Far Side > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112452395/throw-zog-throw,3.0,-1,Sport,5.10b,1,,49.4475,-119.55782
"Hokey Pokey","Boondocks > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110111339/hokey-pokey,2.8,-1,Sport,5.8,1,65,49.89459,-123.16407
"Down to the Wire","Desoto Rock > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107547635/down-to-the-wire,3.0,-1,Sport,"5.8 PG13",1,80,49.5232,-123.8463
"Singing Telegram","Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749382/singing-telegram,3.0,-1,Sport,5.11b,1,,49.70586,-115.64954
"Professor Ravenwood","The Well of Souls > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106881937/professor-ravenwood,2.8,-1,Sport,5.9+,1,30,49.9065,-123.1619
"The Big Barn Door","Nightmare Rock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117586739/the-big-barn-door,2.8,-1,Sport,5.10c,1,26,49.6489,-123.2021
"Dead Soles","Nicolum Knob > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106352834/dead-soles,3.0,-1,Sport,5.10c,1,110,49.3704,-121.3534
"Campfire Vamp","Shoot to Kill Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106570063/campfire-vamp,3.0,-1,Sport,5.10c,1,60,49.90883,-123.15601
"Fathers and Sons","The Bog Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105954036/fathers-and-sons,2.1,-1,"Trad, TR",5.11a,1,50,49.6459,-123.2048
"Beers With Birgit","Far Far Left Wall > The Apron > Marble Canyon Rock > Marble Canyon > Cariboo > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122492208/beers-with-birgit,3.0,-1,Sport,5.10a,7,600,50.85125,-121.70435
"Eight Litre Buckets","Lower Karate Kid Wall > Glen Lake Crag > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116820120/eight-litre-buckets,2.8,-1,Sport,5.8,1,75,48.43443,-123.53992
"Mr. Dressup","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112918696/mr-dressup,2.4,-1,"Trad, TR",5.9,1,40,49.70461,-123.14131
"Power Play","The Watchtower > Porteau Cove > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114527083/power-play,2.8,-1,Sport,5.11d,1,85,49.53762,-123.25114
"Tourettes Syndrome","The Asylum > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111999550/tourettes-syndrome,2.8,-1,Sport,5.11a/b,1,60,49.9065,-123.1619
"Frozen Knuckles","(b) Morning Glory > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110492799/frozen-knuckles,2.8,-1,Sport,5.11a,1,50,49.44601,-119.55734
"Into the Blue","The West Wing > The Sanctuary > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106060842/into-the-blue,2.8,-1,Sport,5.10b,1,60,49.7111,-123.1098
"We Meet Again, Fraulein","The Well of Souls > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106570049/we-meet-again-fraulein,2.5,-1,Sport,5.9,1,30,49.9065,-123.1619
"Run Like a Thief","High Cliff > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110226964/run-like-a-thief,2.2,-1,"Trad, TR",5.10a,1,50,49.70403,-123.14177
"The Wong Way To Fly","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119533152/the-wong-way-to-fly,3.0,-1,Sport,5.11a,1,40,49.36337,-123.02334
"Thorax Complaint","Respiration Rock > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108005004/thorax-complaint,2.7,-1,"Trad, TR",5.10b/c,1,40,49.7061,-123.1401
"Weiner in the Bun","Pixie Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106879112/weiner-in-the-bun,2.7,-1,"Trad, Sport",5.11a,1,60,49.7067,-123.1398
"The Legend of Wountie","The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448303/the-legend-of-wountie,3.0,-1,Sport,5.11a,4,250,49.83187,-123.14638
Assistor,"(b) Morning Glory > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106474199/assistor,2.7,-1,Sport,5.10c,1,60,49.44601,-119.55734
"Air B.C. Direct","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118134157/air-bc-direct,3.0,-1,Sport,5.11d,1,85,49.6437,-123.2121
"Space Cowboys","Clint Eastwood Crag > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117730817/space-cowboys,3.0,-1,Sport,5.10b,3,215,49.99499,-123.31124
"3 Mosskateers","Downtown Eastside > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119063052/3-mosskateers,3.0,-1,Sport,5.9,1,,49.62616,-125.08617
"So Gouda","Cheddar Wall > Upper Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122314365/so-gouda,3.0,-1,Sport,5.8,1,50,49.77731,-117.46685
"Bad Religion","Punk Rock > Walmart Crag > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120406582/bad-religion,3.0,-1,Sport,5.11b,1,70,49.46013,-119.55833
"Kurt and Fran","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120500843/kurt-and-fran,3.0,-1,Sport,5.6,1,110,49.2814,-121.78585
Orca,"Juniper Point > Lighthouse Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118991371/orca,3.0,-1,TR,5.11c,1,30,49.331,-123.2665
"Plumb Line","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121415117/plumb-line,3.0,-1,Sport,5.12a,1,15,49.6437,-123.2121
"Asian Princess Dropped Poor Stitch","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119245838/asian-princess-dropped-poor-stitch,2.8,-1,Sport,5.7,1,50,49.36337,-123.02334
Socioloner,"Punk Rock > Walmart Crag > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120384152/socioloner,3.0,-1,Sport,5.11d,1,60,49.46013,-119.55833
"Rock Down To","Electric Avenue > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118858764/rock-down-to,2.5,-1,Sport,5.9,1,65,49.90291,-123.16106
"My Backward Walk","Capone Wall > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119372923/my-backward-walk,3.0,-1,Sport,5.10a,1,82,49.94171,-123.16539
"Asian Princess Wants Dead Bird","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120563231/asian-princess-wants-dead-bird,3.0,-1,Sport,5.8,1,75,49.90989,-123.15665
"Here Today, Spawn Tomorrow","The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448343/here-today-spawn-tomorrow,3.0,-1,Sport,5.12a,1,60,49.83187,-123.14638
"The Flying Classroom","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108504093/the-flying-classroom,2.1,-1,Sport,5.7+,1,62,49.90989,-123.15665
Tessellation,"Echo Beach > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120997077/tessellation,3.0,-1,Sport,5.12a,1,70,49.90387,-123.15711
"Crimp Shocktail","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120831490/crimp-shocktail,3.0,-1,Sport,5.11b/c,1,,49.2814,-121.78585
"Land of the Blind","The Monastery > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119681463/land-of-the-blind,3.0,-1,Sport,5.12a,1,36,49.90196,-123.15704
"Apollo 13","Galaxy Buttress > The Gorge > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107109430/apollo-13,3.0,-1,"Trad, Sport",5.10c/d,3,,49.924,-123.1675
"Drop Drill","Blaze Wall > Upper Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121361693/drop-drill,3.0,-1,Sport,5.9+,1,,49.77528,-117.46655
"Face Only A Mother Could Love","Open Book Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114599078/face-only-a-mother-could-love,3.0,-1,Sport,5.10a,1,90,49.26696,-117.66417
"Working Independently","Middle Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120820983/working-independently,3.0,-1,Sport,5.8,1,55,49.0766,-121.71154
Ridgeback,"Buried Treasure > Electric Edge > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118866039/ridgeback,3.0,-1,"Sport, TR",5.10a,1,90,50.2261,-122.87373
"Pass or Flail","Grad Wall > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119857468/pass-or-flail,3.0,-1,Sport,5.9,1,70,49.32736,-117.63979
"Usual Panic","Up Among the Firs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112115780/usual-panic,3.0,-1,Sport,5.10d,1,65,49.646,-123.2129
"Funky Earth Mother Chick","Lower Slocan Main > Lower Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121095374/funky-earth-mother-chick,3.0,-1,Sport,5.10a,1,,49.77266,-117.46672
"Cockhair Crack","Runestone Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117675779/cockhair-crack,3.0,-1,Sport,5.10c,1,50,49.70805,-123.1413
Bloodwork,"Clint Eastwood Crag > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117730840/bloodwork,3.0,-1,Sport,5.11a,3,180,49.99499,-123.31124
