Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Unnamed,"B1 Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114487041/unnamed,2.0,-1,Boulder,V0,1,,34.3406,-118.01595
"Meat Grinder Mantle","Slab Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/114100259/meat-grinder-mantle,1.8,-1,Boulder,V0,1,18,34.27002,-118.60316
Hush,"Bridge Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107431025/hush,2.0,-1,Boulder,V2,1,8,34.212,-118.1714
"Ummagumma Crack","Ummagumma > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105968090/ummagumma-crack,2.0,-1,Boulder,V0,1,20,34.27078,-118.60405
"Pyramid Slab II","Pyramid Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105873817/pyramid-slab-ii,1.4,-1,Boulder,V-easy,1,15,34.27052,-118.60373
"C.F.'s Edge Crank","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/106755545/cfs-edge-crank,1.9,-1,Boulder,"V2 PG13",1,20,33.5947,-117.87816
Bulge,"Pyramid Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/110936578/bulge,1.9,-1,Boulder,V0,1,,34.27052,-118.60373
Madone,"Bridge Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107429689/madone,2.0,-1,Boulder,V2,1,10,34.212,-118.1714
"Mohawk Kid","The Spine Boulder > Ridge Trail > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107966952/mohawk-kid,2.0,-1,Boulder,V1-,1,12,33.6424,-117.44277
"Chouinard's Hole","Chouinard's Hole > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/112547696/chouinards-hole,2.0,-1,Boulder,V2,1,8,34.27201,-118.60448
"Fraidy Cat","Party Slab Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119114901/fraidy-cat,1.9,-1,Boulder,V2,1,10,34.07432,-118.70405
"The Eye","Lion's Head > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/121621353/the-eye,2.0,-1,Boulder,V0,1,9,34.26967,-118.60345
"DeeBee Traverse","Mystic Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/116838562/deebee-traverse,2.0,-1,Boulder,V1,1,8,34.15907,-117.82815
"Pizza Face","Pizza Face > Aid Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107763606/pizza-face,2.0,-1,Boulder,V1+,1,,33.64111,-117.44199
"Face IV","Cap Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/111437572/face-iv,2.0,-1,Boulder,V1,1,10,34.26946,-118.60339
"Gainsborough Arete","Gainsborough Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108205421/gainsborough-arete,1.7,-1,Boulder,V-easy,1,,34.1954,-118.8859
"Rodeo Style","Ummagumma Area 2 > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106433742/rodeo-style,2.0,-1,Boulder,V2,1,10,34.27078,-118.60405
"Suz Sit","Black Star Canyon Bouldering > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116213424/suz-sit,2.0,-1,Boulder,V3,1,15,33.78813,-117.66043
"Mane Mantel","Lion's Head > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/121621409/mane-mantel,2.0,-1,Boulder,V2,1,9,34.26967,-118.60345
"Clayton Traverse","Canyon Crest Road Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113956265/clayton-traverse,2.0,-1,Boulder,V4-5,1,12,34.2086,-118.163
"Jam Crack Face","Jam Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/120696287/jam-crack-face,2.0,-1,Boulder,V-easy,1,15,34.27002,-118.60556
"Fire in the Hole","High Chaparral Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113908472/fire-in-the-hole,2.0,-1,Boulder,V0-1,1,15,34.33923,-118.01736
Arachnoflake,"Gainsborough Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111962746/arachnoflake,2.0,-1,Boulder,V0,1,,34.1954,-118.8859
"Mid Day Mantle","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109913980/mid-day-mantle,2.0,-1,Boulder,V0,1,14,33.63796,-117.41618
"Dream of the Cat","Upper San Juan Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109602743/dream-of-the-cat,2.0,-1,Boulder,V4,1,,33.60723,-117.4336
"Bernie Acid","Parsons Beach > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/113105047/bernie-acid,2.0,-1,Boulder,V0-,1,15,33.4731,-118.5503
"The Captains Corner","The Captains Boulder > Miniholland > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107282131/the-captains-corner,2.0,-1,Boulder,V0,1,15,34.1004,-118.8439
"Turtle's Head","Turtle Rock > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112321970/turtles-head,2.0,-1,Boulder,V4,1,12,34.33949,-118.01688
Face,"Mozart's Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106555628/face,2.0,-1,Boulder,V0,1,20,34.27129,-118.60359
"Mantle Problem","Cap Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/108284690/mantle-problem,2.0,-1,Boulder,V1,1,12,34.26946,-118.60339
"Fire hose","The Shocker > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107886865/fire-hose,2.0,-1,Boulder,V1,1,,33.6447,-117.44195
Lucy,"Bat Boulder > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/110632277/lucy,2.0,-1,Boulder,V-easy,1,25,34.2707,-118.6043
Milquetoast,"Parsons Beach > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/107573949/milquetoast,2.0,-1,"Trad, Boulder","V-easy PG13",1,20,33.4731,-118.5503
"Corner the Market","Stock Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107311891/corner-the-market,2.0,-1,Boulder,V1,1,20,34.27052,-118.60373
"Face II","Cap Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105875088/face-ii,2.0,-1,Boulder,V1-2,1,15,34.26946,-118.60339
Face,"Boulder Opposite Pyramid > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107139398/face,2.0,-1,"TR, Boulder","V0 PG13",1,15,34.27052,-118.60373
"4 Count","Canyon Crest Road Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113956272/4-count,1.8,-1,Boulder,V0+,1,10,34.2086,-118.163
unknown,"Canyon Crest Road Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/109300859/unknown,1.8,-1,Boulder,V0,1,,34.2086,-118.163
"Jelly bean","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/111912440/jelly-bean,2.0,-1,Boulder,V1,1,15,33.5947,-117.87816
Connect-Shane,"Pyramid Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107135758/connect-shane,1.7,-1,Boulder,V1,1,12,34.27052,-118.60373
"Finger Boo Boo","Boulder 2 > Miniholland > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118688037/finger-boo-boo,2.0,-1,Boulder,V2+,1,15,34.10186,-118.84602
"OG Mudbone","Boulder 2 > Miniholland > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/117870860/og-mudbone,2.0,-1,Boulder,V1-,1,15,34.10186,-118.84602
"Water Boulder","Toprope Wall > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/117068591/water-boulder,2.0,-1,Boulder,"V0 PG13",1,10,33.62607,-117.42796
Borealis,"Spiral Boulder > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/113896072/borealis,1.5,-1,Boulder,V0-,1,15,34.27029,-118.60303
"Unicorn Paradise","Temporal Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120470794/unicorn-paradise,2.0,-1,Boulder,V0,1,8,34.06552,-118.93271
"Orange coast","orange coast college > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/121172043/orange-coast,2.0,-1,"Boulder, Alpine","V0 X",1,10,33.6747,-117.91388
"Climbing Down and Dirty","Boulder 2 > Miniholland > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/117870888/climbing-down-and-dirty,2.0,-1,Boulder,V0,1,10,34.10186,-118.84602
"Topanga Lieback","The Purple Pyramid > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112930137/topanga-lieback,2.0,-1,Boulder,"V1 R",1,14,34.07658,-118.59128
"The Gums","X5 Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939563/the-gums,2.0,-1,Boulder,V3,1,,34.34074,-118.01659
"Slam Dunk","Mi Boulder > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119898034/slam-dunk,2.0,-1,Boulder,V0,1,10,33.62626,-117.42736
Freebird,"Colorado Boulder > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120365907/freebird,2.0,-1,Boulder,V2,1,8,34.07668,-118.59135
"Couch Potato Direct","Conglomerate Boulders (Templin boulders) - misc problems > Conglomerate Boulders (Templin boulders) > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118205756/couch-potato-direct,2.0,-1,Boulder,V1-2,1,3,34.61078,-118.7499
"The Fang Left","X5 Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114811326/the-fang-left,2.0,-1,Boulder,V3+,1,,34.34074,-118.01659
"Chutney Crank","San Juan Canyon > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120680496/chutney-crank,2.0,-1,Boulder,V0-,1,8,33.61641,-117.42735
Freebird,"Main Area > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114341773/freebird,2.0,-1,Boulder,V4-,1,,34.07672,-118.59151
Belinda,"Little Harbor/Shark Harbor > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/111894305/belinda,2.0,-1,Boulder,V3,1,12,33.38528,-118.47347
"Unnamed Slab","A - Boulder (Left Of Trail) > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114471659/unnamed-slab,2.0,-1,Boulder,V-easy,1,,34.34141,-118.01597
"Body Language","Conglomerate Boulders (Templin boulders) - misc problems > Conglomerate Boulders (Templin boulders) > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113640443/body-language,2.0,-1,Boulder,V3,1,7,34.61078,-118.7499
"Shin Splints","Shin Splints > Ridge Trail > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107932548/shin-splints,2.0,-1,Boulder,V2,1,10,33.6432,-117.44293
"Turtle Neck","Turtle Rock > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112321946/turtle-neck,2.0,-1,Boulder,V3,1,15,34.33949,-118.01688
Switchfoot,"Switchfoot > Ridge Trail > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108645588/switchfoot,2.0,-1,Boulder,V4,1,6,33.64292,-117.44294
"Nob wall","A - Boulder (Left Of Trail) > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/109298701/nob-wall,2.0,-1,Boulder,V1,1,,34.34141,-118.01597
"Tedious Tidings","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109913007/tedious-tidings,2.0,-1,Boulder,V1,1,10,33.63796,-117.41618
"Little 'Un","Little 'Un Boulder > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112074841/little-un,2.0,-1,Boulder,V1,1,5,34.34488,-118.01441
"West Side Slab","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109913958/west-side-slab,2.0,-1,Boulder,V1,1,16,33.63796,-117.41618
"On The Shelf","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109914623/on-the-shelf,2.0,-1,Boulder,V1,1,16,33.63796,-117.41618
"The Belittler","Far Side > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/106085136/the-belittler,2.0,-1,Boulder,V3,1,8,34.3402,-118.0181
"Hells Bells","Roadside Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108567683/hells-bells,2.0,-1,Boulder,V3-,1,7,34.20944,-118.1621
"Queen Anne's Revenege","Pirate Boulder > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122025703/queen-annes-revenege,2.0,-1,Boulder,V1,1,5,33.74141,-118.40674
"Floating Monk","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261070/floating-monk,2.0,-1,Boulder,V0,1,11,34.28159,-117.63997
"High Vibes","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261079/high-vibes,2.0,-1,Boulder,V0-1,1,15,34.28159,-117.63997
"Cling to the Present","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260880/cling-to-the-present,2.0,-1,Boulder,V-easy,1,11,34.28159,-117.63997
"Manny Boffins","Crystal Lake Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107347675/manny-boffins,2.0,-1,Boulder,"5.6 V-easy",1,30,34.3163,-117.8385
Unnamed,"Holy Water Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108150569/unnamed,1.5,-1,Boulder,V2,1,,34.34,-118.0149
"Metron's Taunt","Vasquez Rocks > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/120072655/metrons-taunt,1.8,-1,Boulder,V1,1,15,34.48871,-118.32131
"The Shelf","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/106767820/the-shelf,1.7,-1,"Trad, Boulder",V0,1,20,33.5947,-117.87816
warmup,"Telfon Boulder > Teflon Presidents > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/117579064/warmup,2.0,-1,Boulder,V0,1,15,34.34258,-118.01285
Barefoot,"Agate Street > Laguna Beach > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/111208107/barefoot,2.0,-1,Boulder,V2,1,12,33.52859,-117.77268
"Rat Chef","Monker A > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801797/rat-chef,2.0,-1,Boulder,V3,1,14,34.30431,-117.83164
"Earthworm Jim","Temporal Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120470761/earthworm-jim,2.0,-1,Boulder,V3,1,8,34.06552,-118.93271
"Dynamic Duo","Eat Out More Often (aka Power Glide) > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/120708871/dynamic-duo,2.0,-1,Boulder,V4,1,20,34.27057,-118.60278
"Highball Slab","Barrett-Stoddard Boulders > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118945354/highball-slab,2.0,-1,Boulder,V1-2,1,25,34.22007,-117.66715
"Half Graham","Chouinard's Hole > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/118237251/half-graham,2.0,-1,Boulder,V3,1,20,34.27201,-118.60448
"Lucky Man","Island Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118162125/lucky-man,2.0,-1,Boulder,V1,1,22,34.07411,-118.70413
"Don't Give Me No Lip","Boulder South of Chouinard's Hole > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117752908/dont-give-me-no-lip,2.0,-1,Boulder,V0+,1,12,34.27188,-118.60433
Clover,"Agate Street > Laguna Beach > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/111208193/clover,2.0,-1,Boulder,V2-3,1,8,33.52859,-117.77268
"Check Your Emails","Sandbar Area > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118109851/check-your-emails,2.0,-1,"TR, Boulder","5.10b V0",1,15,33.62589,-117.42872
"Unnamed Throw","B1 Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114499760/unnamed-throw,2.0,-1,Boulder,V2,1,,34.3406,-118.01595
"Play Boys","Zodiac Boulder > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119644090/play-boys,1.8,-1,Boulder,V2,1,,34.07673,-118.5914
"Baby V","Barrett-Stoddard Boulders > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/119405421/baby-v,2.0,-1,Boulder,V0,1,7,34.22007,-117.66715
"Spider Slab","The Headwaters > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/121663181/spider-slab,2.0,-1,Boulder,V-easy,1,,34.07777,-118.59257
"Hein Flake","Ummagumma > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117752740/hein-flake,2.0,-1,Boulder,V3,1,20,34.27078,-118.60405
"Hog Tied Traverse","B1 Boulder > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/109161949/hog-tied-traverse,2.0,-1,Boulder,V4,1,18,34.2692,-118.6036
Straightforward,"Barrett-Stoddard Boulders > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113885058/straightforward,2.0,-1,Boulder,V3-4,1,12,34.22007,-117.66715
"Alice in Slanderland","Slanderland 2 > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117727868/alice-in-slanderland,2.0,-1,Boulder,V1,1,40,34.27218,-118.60409
"Bite the Dust","Sandbar Area > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118109822/bite-the-dust,2.0,-1,"TR, Boulder","5.11- V1",1,15,33.62589,-117.42872
"Remarkably Easy","San Juan Canyon > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120945202/remarkably-easy,2.0,-1,Boulder,V0-,1,,33.61641,-117.42735
"Mr. Toad's Wild Ride","Mozart's Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/111059189/mr-toads-wild-ride,2.0,-1,Boulder,"V-easy R",1,,34.27129,-118.60359
"Piece of Cake","Purple Stones South > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119106293/piece-of-cake,2.0,-1,Boulder,V0,1,12,34.07627,-118.59085
Hydra,"Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122025633/hydra,2.0,-1,Boulder,V2,1,5,33.74121,-118.40669
"Level Three","Cluster 2 > Between Romeo Void and Main > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939036/level-three,2.0,-1,Boulder,"V1 R",1,,34.33951,-118.01357
Unknown,"The Sandbox > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120470700/unknown,2.0,-1,Boulder,V1+,1,10,34.05973,-118.93274
Skidmarks,"Skidmarks Area > Lower Boulders > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/121127035/skidmarks,2.0,-1,Boulder,V3-,1,8,34.07242,-118.7052
"Chico's Locos Traverse","Zodiac Boulder > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119644182/chicos-locos-traverse,2.0,-1,Boulder,V4,1,,34.07673,-118.5914
"Foot Loose","Foot Loose Boulder > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114559720/foot-loose,2.0,-1,Boulder,"V2 PG13",1,20,33.6247,-117.42775
Lucky,"Bronson Canyon/The Bat Cave > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108339195/lucky,2.0,-1,Boulder,V0,1,12,34.12133,-118.31429
"Not Blind Yet, But Trying","Pie Slice Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939870/not-blind-yet-but-trying,2.0,-1,Boulder,V0,1,,34.34231,-118.01812
"Chasm Face","Cluster 2 > Between Romeo Void and Main > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114811307/chasm-face,2.0,-1,Boulder,"V-easy R",1,,34.33951,-118.01357
"Guano Right","Batman Boulder > Trabuco Creek > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119279951/guano-right,2.0,-1,Boulder,V4,1,,33.67322,-117.54857
"Roadside Traverse","Roadside Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/120393259/roadside-traverse,2.0,-1,Boulder,V2,1,14,34.20944,-118.1621
"Elysia's Bush","Elysia > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116209120/elysias-bush,2.0,-1,Boulder,V3,1,10,33.64482,-117.44256
Overbite,"Pie Slice Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939891/overbite,2.0,-1,Boulder,V2,1,,34.34231,-118.01812
"Trouble Told","Slanderland > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117727801/trouble-told,2.0,-1,Boulder,V0+,1,20,34.27188,-118.60389
"Unnamed Arete","Upper Stream Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/120393429/unnamed-arete,2.0,-1,Boulder,V0,1,10,34.21305,-118.16018
"Space Chimp","Elysia > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120380558/space-chimp,2.0,-1,Boulder,V2,1,10,33.64482,-117.44256
"Monsters from the deep.","Little Harbor/Shark Harbor > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/108332252/monsters-from-the-deep,2.0,-1,Boulder,V0,1,10,33.38528,-118.47347
"Pip-Boy 3000","Pip-Boy 3000 > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108730330/pip-boy-3000,2.0,-1,Boulder,V4,1,8,33.64477,-117.44185
"My girlfriend does it too","Hypodermic Area > Lower Boulders > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112931138/my-girlfriend-does-it-too,2.0,-1,Boulder,V1,1,18,34.07268,-118.70522
"Premium O'Doul's","Broken Glass Boulder > Hoodoo Canyon > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114034002/premium-odouls,2.0,-1,Boulder,V2,1,30,34.51543,-118.40714
"Victory at Sea.","Little Harbor/Shark Harbor > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/108333736/victory-at-sea,2.0,-1,Boulder,V-easy,1,20,33.38528,-118.47347
Kraken,"Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122025517/kraken,2.0,-1,Boulder,V2-,1,5,33.74121,-118.40669
"Overhang Left","The Captains Boulder > Miniholland > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112935636/overhang-left,2.0,-1,Boulder,V3,1,,34.1004,-118.8439
"Modelo Especial","Broken Glass Boulder > Hoodoo Canyon > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114033967/modelo-especial,2.0,-1,Boulder,V1,1,,34.51543,-118.40714
"Ass Backwards","Conglomerate Boulders (Templin boulders) - misc problems > Conglomerate Boulders (Templin boulders) > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113648847/ass-backwards,2.0,-1,Boulder,V1,1,6,34.61078,-118.7499
"Don't get caught","Bruin Walk > UCLA > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107436180/dont-get-caught,2.0,-1,"Sport, Boulder",V0,1,15,34.0682,-118.4455
"Smells fishy","Little Harbor/Shark Harbor > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/108332282/smells-fishy,2.0,-1,Boulder,V0-,1,8,33.38528,-118.47347
Irony,"Another Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/109012525/irony,2.0,-1,Boulder,V2,1,10,34.34112,-118.01653
"Pocketed Face","Gutterball Boulder > Stumbling Blocks Area > Malibu Creek State Park Bouldering > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112934570/pocketed-face,2.0,-1,Boulder,"V-easy PG13",1,20,34.09601,-118.73048
Nose-tradamus,"Roadside  Boulders > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113967489/nose-tradamus,2.0,-1,Boulder,V1-,1,12,34.61523,-118.73687
"Bermuda Triangle","Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122025553/bermuda-triangle,2.0,-1,Boulder,"V-easy PG13",1,16,33.74121,-118.40669
