Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dyke Problem","Green Eggs and Sam > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119021906/dyke-problem,2.0,-1,Boulder,V1,1,10,49.35263,-123.24064
Typhoon,"The Clean Boulders > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116102705/typhoon,2.0,-1,Boulder,V4,1,15,49.70197,-123.11779
Newsroom,"Sheriff's Badge Boulders > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116758/newsroom,2.0,-1,Boulder,V0,1,,49.68832,-123.14199
"The Dentist","(f) Viper > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108505702/the-dentist,2.0,-1,Boulder,V0,1,,49.68055,-123.15214
"The Low Road","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111898744/the-low-road,2.0,-1,Boulder,V3,1,,49.35819,-121.56763
"Young and Frail","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111839842/young-and-frail,2.0,-1,Boulder,V2-3,1,12,49.35819,-121.56763
Grounded,"The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111839859/grounded,2.0,-1,Boulder,V1,1,10,49.35819,-121.56763
"Cyber Punk","The Portal > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110490011/cyber-punk,2.0,-1,Boulder,V1,1,9,49.35819,-121.56763
"Cankle Traverse","Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107633617/cankle-traverse,2.0,-1,Boulder,V0+,1,,49.3495,-121.58183
"Closet Case","Road Rage Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106334027/closet-case,2.0,-1,Boulder,V1,1,,49.34944,-121.58155
Sideways,"The Metropolis > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109326077/sideways,2.0,-1,Boulder,V3,1,,49.35819,-121.56763
Jor-El,"Smallville > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107071311/jor-el,2.0,-1,Boulder,V1,1,,49.34963,-121.58107
Memphis,"Old Man Willow > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106334011/memphis,2.0,-1,Boulder,V0,1,,49.34954,-121.58106
"Axe Hole","Road Rage Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107089203/axe-hole,2.0,-1,Boulder,V0+,1,10,49.34944,-121.58155
Globetrotter,"West Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106340747/globetrotter,2.0,-1,Boulder,V1,1,,49.2817,-121.7888
"Green Fog","Far Slab > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106453255/green-fog,2.0,-1,Boulder,V1,1,15,49.34964,-121.58095
Didgeredoo,"Warm Up Boulder > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106453277/didgeredoo,2.0,-1,Boulder,V-easy,1,10,49.34949,-121.58129
"Poutine Cave","(f) Viper > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112021140/poutine-cave,1.8,-1,Boulder,V3,1,,49.68055,-123.15214
"Starsky and Hutch","(n) Easy Chair > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108506200/starsky-and-hutch,1.8,-1,Boulder,V0-,1,,49.6808,-123.15225
"Buddha’s Belly","Port Moody Bouldering > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116958952/buddhas-belly,2.0,-1,Boulder,"V2+ PG13",1,15,49.30832,-122.82849
"Hold On Or Be Gone","Apron Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116681603/hold-on-or-be-gone,2.0,-1,Boulder,V3,1,10,49.6865,-123.1481
Tutorial,"SFU Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121965925/tutorial,2.0,-1,Boulder,V2,1,10,49.274,-122.92948
"Double J","The Missing Boulders > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115321588/double-j,2.0,-1,Boulder,V4,1,,49.6465,-123.2051
"Two Scoop Steve","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119159639/two-scoop-steve,2.0,-1,Boulder,V0,1,,49.52675,-115.939
"Double Clutch","Lower Left Path > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119504871/double-clutch,2.0,-1,Boulder,V4-5,1,,49.35798,-121.51295
Mosside,"Port Moody Bouldering > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122290911/mosside,2.0,-1,Boulder,V1,1,12,49.30832,-122.82849
Drag-Queen,"Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119155515/drag-queen,2.0,-1,Boulder,V3,1,,49.52675,-115.939
"Steffanos Side pull","Big Chungus > Black Bear Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117370235/steffanos-side-pull,2.0,-1,Boulder,V0,1,16,49.30111,-122.69403
Shine,"Simian > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119021786/shine,2.0,-1,Boulder,V1,1,8,49.3525,-123.24038
"Contagious Pink Supermoon","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118998512/contagious-pink-supermoon,2.0,-1,Boulder,V4,1,,49.28072,-121.96117
"Humble Hobo","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119368011/humble-hobo,2.0,-1,Boulder,V1,1,,49.52675,-115.939
"Glass Ceiling","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119367816/glass-ceiling,2.0,-1,Boulder,V2,1,,49.52675,-115.939
"The Poacher","Bear Skull Boulders > Bear Skull Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119233578/the-poacher,2.0,-1,Boulder,V3,1,,49.34948,-121.58129
Savvy,"Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118998541/savvy,2.0,-1,Boulder,V1,1,,49.28072,-121.96117
"Steppin' Out","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116811/steppin-out,2.0,-1,Boulder,V0,1,,49.67934,-123.15323
"Captain Scarlett","Sleight of Hand Boulder > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119104790/captain-scarlett,2.0,-1,Boulder,V3-4,1,13,49.34949,-121.58129
"The Barrel","The Farm > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116579/the-barrel,2.0,-1,Boulder,V0+,1,15,49.69408,-123.12676
Breakerfall,"18+ > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121242608/breakerfall,2.0,-1,Boulder,V1,1,,49.35798,-121.51295
"Baby Beluga","The Farm > North Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116563/baby-beluga,2.0,-1,Boulder,V1-,1,10,49.69408,-123.12676
"Little Chubby","The Kelowna Boulderfields > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115440009/little-chubby,2.0,-1,Boulder,V0,1,,49.75959,-119.43395
"Surfs Up","Spirit Boulders > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121018036/surfs-up,2.0,-1,Boulder,V3,1,12,49.358,-121.51294
Warmup,"The Potato Slabs > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119079611/warmup,2.0,-1,Boulder,V0,1,14,49.35798,-121.51295
Alien,"Prawn Boulder > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119233616/alien,2.0,-1,Boulder,V1,1,,49.35023,-121.57723
"Electric Avenue","Power-Line > Power-Line Boulders > Keenlyside Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114543388/electric-avenue,2.0,-1,Boulder,V3,1,,49.34558,-117.7509
"One for the road","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121919918/one-for-the-road,2.0,-1,Boulder,V0,1,,49.28072,-121.96117
"Kokanee Gold","Glacier Boulder > Kokanee Lake Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114788915/kokanee-gold,2.0,-1,"Boulder, Alpine",V1,1,,49.75158,-117.18046
V-Groove,"Roadside Boulder > Bealby Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114450681/v-groove,2.0,-1,Boulder,V0,1,,49.51589,-117.2627
"Sugar Cube","Cube > Borderlands > Fantasyland Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114529703/sugar-cube,2.0,-1,Boulder,V2,1,,49.35281,-117.77087
"Alpine Motel","Tourista Boulder > Bealby Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114483199/alpine-motel,2.0,-1,Boulder,V4,1,,49.51535,-117.26322
"Rent Boy","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113348185/rent-boy,2.0,-1,Boulder,V2,1,15,49.35819,-121.56763
"The Slab","Campground > Syringa > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114549216/the-slab,2.0,-1,Boulder,V0,1,,49.35065,-117.88829
"Leonard Nemoy","Spock Block > Trekkie Boulders > Fantasyland Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114532826/leonard-nemoy,2.0,-1,Boulder,V2,1,,49.3528,-117.77077
"Blueberry Kush","Golden Boulders > The Golden Woods > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114550707/blueberry-kush,2.0,-1,Boulder,V3,1,,49.42485,-117.72519
"Grandview Estate","Roadside Boulder > Bealby Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114450696/grandview-estate,2.0,-1,Boulder,V3,1,,49.51589,-117.2627
"Talus Crack","Hemlock/Slide Boulders > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114600582/talus-crack,2.0,-1,Boulder,V2,1,,49.42551,-117.72788
"Red Tails and Pink Toe Nails","Lounge - Skaha wall > Lounge Boulders > Keenlyside Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114537792/red-tails-and-pink-toe-nails,2.0,-1,Boulder,V1,1,,49.34558,-117.75091
"The Stag","RFW > Beachside Boulders > Arrow Lake Bouldering > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114548899/the-stag,2.0,-1,Boulder,V4,1,,49.34406,-117.83468
"Peters Face","Apron Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111987990/peters-face,2.0,-1,Boulder,V1,1,,49.6865,-123.1481
"Holier than thou","(b) Titanic South > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033347/holier-than-thou,2.0,-1,Boulder,V1,1,,49.67905,-123.15328
"Isomorphic Algorithm","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112180392/isomorphic-algorithm,2.0,-1,Boulder,V3,1,,49.35819,-121.56763
"The Pawn","(b) Titanic South > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033327/the-pawn,2.0,-1,Boulder,V2,1,,49.67905,-123.15328
"Bogus Stent","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111995364/bogus-stent,2.0,-1,Boulder,V1+,1,,49.28072,-121.96117
"Born to Fly","Gravity Train > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122052692/born-to-fly,2.0,-1,Boulder,V1,1,10,49.70563,-123.13987
"Frontal Lobotomy","Treplanning Boulder > Upper Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110370384/frontal-lobotomy,2.0,-1,Boulder,V0,1,9,49.35798,-121.51294
Mudslide,"The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111898755/mudslide,2.0,-1,Boulder,V1,1,,49.35819,-121.56763
"Passing Time","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112149786/passing-time,2.0,-1,Boulder,V0,1,,49.35819,-121.56763
"Suspended Animation","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109322902/suspended-animation,2.0,-1,Boulder,V4+,1,10,49.28072,-121.96117
Stent,"Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111995347/stent,2.0,-1,Boulder,V2,1,,49.28072,-121.96117
Dominion,"Traverse Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107790293/dominion,2.0,-1,Boulder,V2,1,10,49.6464,-123.2053
"Isomorphic Algorithm Low","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112180423/isomorphic-algorithm-low,2.0,-1,Boulder,V3,1,,49.35819,-121.56763
"Second Earth","Gravity Train > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122052599/second-earth,2.0,-1,Boulder,V0+,1,10,49.70563,-123.13987
Marauder,"Lower Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111272931/marauder,2.0,-1,Boulder,V1,1,,49.2806,-121.96014
Sidewinder,"Lower Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111272942/sidewinder,2.0,-1,Boulder,V3,1,,49.2806,-121.96014
"Church On Monday","The Portal > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110327059/church-on-monday,2.0,-1,Boulder,V2,1,9,49.35819,-121.56763
"Model X","Gravity Train > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122052623/model-x,2.0,-1,Boulder,V0,1,10,49.70563,-123.13987
Jazzercise,"Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108125558/jazzercise,2.0,-1,Boulder,V2,1,,49.3495,-121.58183
"Camp Crimp","Greenwood Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106572012/camp-crimp,2.0,-1,Boulder,V0+,1,,49.3304,-123.05894
"Achmed's Carpet Bazaar","The Pyramid > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106442897/achmeds-carpet-bazaar,2.0,-1,Boulder,V0+,1,15,49.34961,-121.58089
"Beside Myself","Solitude Boulder > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107082405/beside-myself,2.0,-1,Boulder,V2-3,1,,49.34949,-121.58129
"Star of the Sea","Traverse Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107790267/star-of-the-sea,2.0,-1,Boulder,V2,1,15,49.6464,-123.2053
"Not So Straight Up","The Metropolis > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109326070/not-so-straight-up,2.0,-1,Boulder,V2,1,,49.35819,-121.56763
"Banjo Strings","Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108305674/banjo-strings,2.0,-1,Boulder,V1+,1,14,49.2341,-122.3507
Hadouken,"Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108305914/hadouken,2.0,-1,Boulder,V2-3,1,10,49.2341,-122.3507
"Comfort Zone","Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108305873/comfort-zone,2.0,-1,Boulder,V2,1,10,49.2341,-122.3507
"Inverted Tomahawk","Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108305837/inverted-tomahawk,2.0,-1,Boulder,V3-4,1,8,49.2341,-122.3507
Lovelace,"Old Man Willow > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106334015/lovelace,2.0,-1,Boulder,V1,1,,49.34954,-121.58106
"Blades of Steel","Mini Blade > Bear Skull Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107147423/blades-of-steel,2.0,-1,Boulder,V2,1,,49.34954,-121.58126
"Thin Red Line","Roadside Face > Tower of Power Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106350258/thin-red-line,2.0,-1,Boulder,V3,1,,49.3167,-121.6673
"Unknown** (Aka: Agent Blue)","Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107595565/unknown-aka-agent-blue,2.0,-1,Boulder,V1,1,,49.3495,-121.58183
"just another day","Sumas Mountain Boulder > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106690033/just-another-day,2.0,-1,Boulder,V2,1,,49.1219,-122.1895
"TreeBeard's Revenge","Sumas Mountain Boulder > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106687775/treebeards-revenge,2.0,-1,Boulder,V1,1,15,49.1219,-122.1895
"Dueling Banjos","Leaning Flake Area > Campbell Lake Trail Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107414829/dueling-banjos,2.0,-1,Boulder,V3,1,,49.2964,-121.7847
Switchblade,"Mini Blade > Bear Skull Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107147431/switchblade,2.0,-1,Boulder,V4,1,,49.34954,-121.58126
"Got Slab","Solitude Boulder > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107045987/got-slab,2.0,-1,Boulder,V0-,1,12,49.34949,-121.58129
"Multiple Choice","Sumas Mountain Boulder > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106687189/multiple-choice,2.0,-1,Boulder,V-easy,1,15,49.1219,-122.1895
"Slippery When Wet (Aka: The Forgotten)","Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106703495/slippery-when-wet-aka-the-forgotten,2.0,-1,Boulder,"V1+ R",1,,49.34955,-121.58119
Cheech,"No Baditudes > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107080066/cheech,2.0,-1,Boulder,V-easy,1,,49.34964,-121.58081
Chong,"No Baditudes > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107080077/chong,2.0,-1,Boulder,V-easy,1,,49.34964,-121.58081
Playback,"West Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106407668/playback,2.0,-1,Boulder,V0,1,,49.2817,-121.7888
"Mr. Bailey","The Balcony Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106835193/mr-bailey,2.0,-1,Boulder,V2,1,,49.3495,-121.58145
"Mr. Barnum","The Balcony Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106835180/mr-barnum,2.0,-1,Boulder,V3,1,,49.3495,-121.58145
"The Grunge","Goldfinger > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106330353/the-grunge,2.0,-1,Boulder,V2-,1,,49.34949,-121.58129
"Un-Named on Seaworld","Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106703483/un-named-on-seaworld,2.0,-1,Boulder,V3,1,,49.34955,-121.58119
Compressed,"Split Tip > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106329402/compressed,2.0,-1,Boulder,V2,1,,49.34953,-121.58144
"Deadbeat Dude","Slug Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106476367/deadbeat-dude,2.0,-1,Boulder,V4,1,8,50.3174,-122.8038
"Hollow Man","Sugar Cube > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106475988/hollow-man,2.0,-1,Boulder,V0,1,12,50.3174,-122.8038
"Split Pea","Split Tip > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106512631/split-pea,2.0,-1,Boulder,V2-3,1,,49.34953,-121.58144
"Problem 2","Cabin Fever Boulders > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106652086/problem-2,2.0,-1,Boulder,V0,1,,49.3595,-121.4723
Lower,"West Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106399533/lower,2.0,-1,Boulder,V2+,1,,49.2817,-121.7888
"Problem 3","Cabin Fever Boulders > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106652078/problem-3,2.0,-1,Boulder,V0,1,,49.3595,-121.4723
GTA,"West Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106311564/gta,2.0,-1,Boulder,V4-,1,8,49.2817,-121.7888
Garnish,"Campground Boulder > The Shire > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106744139/garnish,2.0,-1,Boulder,V0,1,,49.3262,-121.4283
"NE Arete","Sugar Cube > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106476244/ne-arete,2.0,-1,Boulder,V0,1,,50.3174,-122.8038
"Fin Traverse","East Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106293939/fin-traverse,2.0,-1,Boulder,V3-,1,10,49.2817,-121.7888
Gnarlish,"Campground Boulder > The Shire > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106744153/gnarlish,2.0,-1,Boulder,V0+,1,,49.3262,-121.4283
"Sugar Mantle","Sugar Cube > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106476237/sugar-mantle,2.0,-1,Boulder,V0,1,,50.3174,-122.8038
"Suckerfish Right","West Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106382975/suckerfish-right,2.0,-1,Boulder,V4,1,,49.2817,-121.7888
"Problem  4","The Big Bang Boulders > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106349911/problem-4,2.0,-1,Boulder,V1,1,,49.3635,-121.5432
"Problem 1","The Big Bang Boulders > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106349948/problem-1,2.0,-1,Boulder,V0,1,,49.3635,-121.5432
"Problem 2","The Big Bang Boulders > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106349933/problem-2,2.0,-1,Boulder,V1,1,,49.3635,-121.5432
"Shitter Crack","Applebee bouldering > Bugaboos > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121096187/shitter-crack,3.0,-1,"TR, Boulder, Alpine","5.11- V2-",1,14,50.7441,-116.76574
"Aretes For Days","The Slayers > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121380406/aretes-for-days,2.0,-1,Boulder,V0,1,12,49.47054,-119.50701
"Right Speaker","The Slayers > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121380357/right-speaker,2.0,-1,Boulder,V0,1,17,49.47054,-119.50701
"Shallow Corner","Coopers Boulder > Bugaboos > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120048967/shallow-corner,2.0,-1,"Boulder, Alpine",V3,1,12,50.7491,-116.7805
"Knifes Edge","Perry Creek Boulders > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120722658/knifes-edge,2.0,-1,Boulder,V1,1,,49.52675,-115.939
"Ship's Prow","Amphitrite Lighthouse Beach > Ucluelet > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112069207/ships-prow,2.0,-1,Boulder,V1,1,12,48.92149,-125.54282
"Sit Kids","Sumas Mountain Boulder > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120571086/sit-kids,2.0,-1,Boulder,V4,1,15,49.1219,-122.1895
"Green Eggs & Sam","Green Eggs and Sam > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119325670/green-eggs-sam,2.0,-1,Boulder,V3,1,20,49.35263,-123.24064
"Squamish Days Dyno","(f) Viper > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118105911/squamish-days-dyno,2.0,-1,Boulder,V1,1,,49.68055,-123.15214
"Marc-André's Arete","Treplanning Boulder > Upper Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119419711/marc-andres-arete,2.0,-1,Boulder,V3,1,10,49.35798,-121.51294
