Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Poison Oak Arete","Roadkill Rock > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117136243/poison-oak-arete,2.0,-1,Boulder,V0,1,12,37.23389,-122.10108
"Rich Tac Toe Left","Rich Valdez Memorial Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120237988/rich-tac-toe-left,2.0,-1,Boulder,V3,1,15,38.5163,-122.05492
Spelunker,"ZPG (Zero Population Growth) > Devil's Canyon > Aquarian Valley > San Francisco Bay Area > California",https://www.mountainproject.com/route/113969502/spelunker,2.0,-1,Boulder,V3,1,10,37.28978,-122.16682
"Low Start","TW Wall > Mori Point > Pacifica Headlands > San Francisco Bay Area > California",https://www.mountainproject.com/route/111745752/low-start,2.0,-1,Boulder,V2,1,15,37.61424,-122.49607
"The slab V2-4","The big hunk > Lakeview Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/120384999/the-slab-v2-4,2.0,-1,Boulder,V3-4,1,,37.92875,-122.58966
"EC does it","The big hunk > Lakeview Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/120384993/ec-does-it,1.5,-1,Boulder,"V1 PG13",1,20,37.92875,-122.58966
Triangle,"The Triceratops's Paw > Secrets > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/121550972/triangle,2.0,-1,Boulder,V0,1,12,38.6063,-123.37022
"Yoga Nidra Traverse","Rich Valdez Memorial Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120238017/yoga-nidra-traverse,2.0,-1,Boulder,V1,1,15,38.5163,-122.05492
RIP,"No Boobas Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120314928/rip,2.0,-1,Boulder,V2,1,12,38.37632,-121.98353
Huecosaurus,"Buzzard Boulders > Big Basin State Park > San Francisco Bay Area > California",https://www.mountainproject.com/route/111978549/huecosaurus,2.0,-1,Boulder,V1-,1,12,37.15427,-122.22238
"Walking On the Moon","The Police boulder > Call Box Rocks > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/117051939/walking-on-the-moon,2.0,-1,Boulder,"V1 PG13",1,20,38.57544,-123.33927
Beautiful.,"Rich Valdez Memorial Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120238005/beautiful,2.0,-1,Boulder,V1,1,8,38.5163,-122.05492
"Lamb Arete","Lamb Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388174/lamb-arete,2.0,-1,Boulder,"V2 PG13",1,,38.42923,-123.11578
"Sugar Booger","Booger Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/119904989/sugar-booger,2.0,-1,Boulder,V3,1,10,38.43835,-122.51866
"Eraser Arete","The Building Block > Lakeview Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388495/eraser-arete,2.0,-1,Boulder,V2,1,,37.92844,-122.59145
"The spire","Buzzards Roost Summit > Big Basin State Park > San Francisco Bay Area > California",https://www.mountainproject.com/route/111976760/the-spire,2.0,-1,Boulder,V1-,1,7,37.15549,-122.224
"Message in a Bottle","The Police boulder > Call Box Rocks > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/117051394/message-in-a-bottle,2.0,-1,Boulder,"V2 R",1,20,38.57544,-123.33927
"Dynamite Crack","Silverado Mine > Mount St. Helena > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/113557698/dynamite-crack,2.0,-1,Boulder,V1,1,,38.65306,-122.60456
"Lizard ledge","Buzzard Boulders > Big Basin State Park > San Francisco Bay Area > California",https://www.mountainproject.com/route/111976847/lizard-ledge,2.0,-1,Boulder,V0-,1,7,37.15427,-122.22238
"Honey Muffin","Table Sprak Boulder > Mount St. Helena > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/113553140/honey-muffin,2.0,-1,Boulder,V0,1,,38.6571,-122.58774
Highball,"Yabo Zone > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110850118/highball,2.0,-1,Boulder,"V1 PG13",1,,37.22791,-122.09492
Auto-bots,"Castle Rock Proper > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/122044804/auto-bots,2.0,-1,Boulder,V3+,1,20,37.2284,-122.0961
"Dynamite Traverse","Silverado Mine > Mount St. Helena > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/113557704/dynamite-traverse,2.0,-1,Boulder,V2,1,,38.65306,-122.60456
"Limb Burger","ATF Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/111656677/limb-burger,2.0,-1,Boulder,V4,1,10,37.91927,-122.60637
Seek,"Hide Out Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/110265555/seek,2.0,-1,Boulder,V0,1,10,38.43828,-122.52059
"Mother Want Another","Mother Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108014203/mother-want-another,2.0,-1,Boulder,V3,1,,38.38784,-121.99307
"Right arete","Roadside Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108771757/right-arete,1.8,-1,Boulder,V0,1,12,38.51738,-122.05634
Stoned,"Stoner Cave > Aquarian Valley > San Francisco Bay Area > California",https://www.mountainproject.com/route/108658595/stoned,2.0,-1,Boulder,V4-5,1,,37.29013,-122.16674
"Fishy Climb aka Kids' Climb","Canyon Trail Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736169/fishy-climb-aka-kids-climb,2.0,-1,Boulder,V-easy,1,,38.443,-122.5052
Muchacha,"Navarro Beach > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106921112/muchacha,2.0,-1,"Trad, Boulder","5.4 V-easy",1,20,39.1925,-123.7586
"Tears of the Lorax","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904321/tears-of-the-lorax,2.0,-1,Boulder,"5.10a V0- PG13",1,15,38.577,-122.42198
"Crack Head","South Rock > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735962/crack-head,2.0,-1,Boulder,"V2 X",1,20,38.59406,-123.34449
Relativity,"Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904214/relativity,2.0,-1,Boulder,"5.9 V0-",1,12,38.577,-122.42198
"Pillar of Doom","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904340/pillar-of-doom,2.0,-1,Boulder,"5.7 V-easy",1,12,38.577,-122.42198
M-80,"South Rock > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735959/m-80,2.0,-1,"TR, Boulder",V1,1,20,38.59406,-123.34449
"Highlight of Twilight","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904325/highlight-of-twilight,2.0,-1,Boulder,"5.7 V-easy",1,13,38.577,-122.42198
"Wing It or Ding It","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904311/wing-it-or-ding-it,2.0,-1,Boulder,"5.10c V0 PG13",1,12,38.577,-122.42198
"Humpty Dumpty","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904391/humpty-dumpty,2.0,-1,Boulder,"5.9 V0-",1,,38.577,-122.42198
"Dirty Dancin","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904299/dirty-dancin,2.0,-1,Boulder,"5.10c V0 R",1,12,38.577,-122.42198
"Bluff Warm Up","Bluff Boulder > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735980/bluff-warm-up,2.0,-1,Boulder,V0,1,10,38.59161,-123.34352
Unknown,"South Rock > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735971/unknown,2.0,-1,Boulder,V0,1,10,38.59406,-123.34449
"Off the Heezy","North Rock > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735953/off-the-heezy,2.0,-1,Boulder,V1,1,20,38.59782,-123.3529
"Ride or Die","South Rock > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735965/ride-or-die,2.0,-1,"TR, Boulder","V4 R",1,20,38.59406,-123.34449
"Trick ot Treat","The Untamed Rocks > [Redacted] > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735893/trick-ot-treat,2.0,-1,Boulder,V4,1,,38.8032,-123.0132
"The Sugar Traverse","The Sacred Rocks > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735845/the-sugar-traverse,2.0,-1,Boulder,V4-5,1,,38.443,-122.5052
"The Sacred Traverse","The Sacred Rocks > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735854/the-sacred-traverse,2.0,-1,Boulder,V2,1,,38.443,-122.5052
"Finger Tingla","SugarSmack Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735821/finger-tingla,2.0,-1,Boulder,"V3 R",1,10,38.443,-122.5052
"Finger Tingla Traverse","SugarSmack Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735827/finger-tingla-traverse,2.0,-1,Boulder,"V4 R",1,10,38.443,-122.5052
Tonka,"Tidbit Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/109869753/tonka,1.6,-1,Boulder,V0-,1,12,38.37585,-121.98328
"Cliff House Roof","Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/117307776/cliff-house-roof,1.7,-1,Boulder,"V1 R",1,,37.77776,-122.51356
"Static Pinch","Clamshell Boulder > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118943334/static-pinch,1.8,-1,Boulder,V3,1,,37.23069,-122.09325
"Reverse midnight lightning","Great Stone Face > Great Stone Face Rock Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120217652/reverse-midnight-lightning,1.8,-1,Boulder,V4,1,10,37.89666,-122.27816
"Crimpin on Slimpers","Hash Rock > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/121746392/crimpin-on-slimpers,1.8,-1,Boulder,V4,1,10,37.23134,-122.09368
"Left Arete","Water Fountain Wall Area (East Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120528569/left-arete,1.8,-1,Boulder,V2,1,,37.8922,-122.27285
"Le Conte Chimney","The Unnatural Act Cave > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/118130794/le-conte-chimney,1.8,-1,"TR, Boulder",V1,1,17,37.74226,-122.44391
"Curves Ahead","Nature Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120178846/curves-ahead,1.8,-1,Boulder,V1,1,10,38.3756,-121.98284
Barnacle,"Drunk as a Skunk Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119001283/barnacle,1.8,-1,Boulder,V2+,1,5,37.22065,-122.07001
V-Notch,"Kung Fu boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114150323/v-notch,1.8,-1,Boulder,V2,1,10,38.37571,-121.98296
"The Pocket Problem","Roadside Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/112485615/the-pocket-problem,1.8,-1,Boulder,V2,1,,37.91475,-122.60873
"Swing of Things","1. Spotlight Boulder > Boxcar Woody Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108013748/swing-of-things,1.8,-1,Boulder,V1,1,,38.38908,-121.98471
"Day Sleeper","Gym Rat Boulder > The Muffins > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734768/day-sleeper,1.8,-1,Boulder,V0-,1,10,37.2259,-122.1045
"Left Arete","Main Rock > Grizzly Peak Boulders > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736264/left-arete,1.6,-1,Boulder,V2,1,10,37.88143,-122.24296
"Grey Wall","Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/115788762/grey-wall,1.5,-1,Boulder,V0,1,25,37.77776,-122.51356
Arete,"Dog Dish Boulders > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/112363376/arete,1.5,-1,Boulder,V0-,1,,37.22801,-122.09564
"Mini ridge","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118966338/mini-ridge,1.6,-1,Boulder,V0,1,8,37.22838,-122.09569
Edges,"Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117780346/edges,1.5,-1,Boulder,"V0 R",1,20,37.89328,-122.27241
"Hugs from Thugs","Bholláin Muire (Mary's Pass) > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/108293669/hugs-from-thugs,1.6,-1,Boulder,"V2+ PG13",1,14,37.8251,-122.5132
"Unnamed Arete","Heavy Metal Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107812112/unnamed-arete,1.6,-1,Boulder,V1,1,15,38.51669,-122.05585
"The Pecker","The Beak > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120857504/the-pecker,1.7,-1,Boulder,V4-,1,,37.22844,-122.09592
VJuan,"Uphill Nature Nazi > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120045539/vjuan,1.7,-1,Boulder,V0-1,1,8,37.23132,-122.0946
"45 boulder","Sutro > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/114038227/45-boulder,1.7,-1,Boulder,V1,1,10,37.77877,-122.51443
"Sunny Delight","Moss Monster Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/118746367/sunny-delight,1.7,-1,Boulder,V0,1,10,38.37645,-121.98632
"Kitten Kisser","Bholláin Muire (Mary's Pass) > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/108293645/kitten-kisser,1.7,-1,Boulder,"V2+ PG13",1,50,37.8251,-122.5132
"Bee's Nest","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380387/bees-nest,1.7,-1,Boulder,V4,1,,37.21997,-122.0694
"Unnamed V0","Purgatory Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/109040051/unnamed-v0,1.7,-1,Boulder,V0,1,15,38.51657,-122.05583
"Watch Your Backside","Backside Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/109869735/watch-your-backside,1.7,-1,Boulder,V-easy,1,10,38.37577,-121.98299
"The Weasel","The Weasel Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108771892/the-weasel,1.7,-1,Boulder,"5.6 V-easy",1,20,38.51693,-122.056
Love,"Love and Hate > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735908/love,1.7,-1,Boulder,V0,1,,38.443,-122.5052
"Groove Machine","Tidbit Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108030301/groove-machine,1.5,-1,Boulder,V1,1,,38.37585,-121.98328
"Breaching Shark","Shark Fin Cove > San Francisco Bay Area > California",https://www.mountainproject.com/route/117385080/breaching-shark,1.5,-1,Boulder,V2,1,9,37.00389,-122.18538
"Left Face","Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/119487401/left-face,1.5,-1,Boulder,V1,1,25,37.77776,-122.51356
"Between a Stump and a Hard Place","Castle Rock Proper > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110795656/between-a-stump-and-a-hard-place,1.5,-1,Boulder,V4,1,,37.22862,-122.0962
"Goat Rock Traverse","Goat Rock > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735575/goat-rock-traverse,1.5,-1,Boulder,V4,1,10,37.2282,-122.1079
"Spare Me","Mad Cow Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108014083/spare-me,1.2,-1,Boulder,V-easy,1,,38.39329,-121.98694
"Your Mama","3. 3rd from the Left > Boxcar Woody Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108546461/your-mama,1.5,-1,Boulder,V2,1,10,38.38899,-121.98467
"Mermaid Mantle","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/119971211/mermaid-mantle,1.4,-1,Boulder,V0,1,20,37.91104,-122.49157
"Mossing you softly","[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117911670/mossing-you-softly,1.4,-1,Boulder,V3,1,15,37.23108,-122.09482
"Summit Route","Upper Indian Rock(I-block) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117764538/summit-route,1.3,-1,Boulder,"V0 R",1,10,37.89203,-122.27304
Whisp,"Rump Roast > Saddle Boulders > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108015087/whisp,1.3,-1,Boulder,V-easy,1,,38.39039,-121.98832
"Crispy Critters","Mother Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107978324/crispy-critters,1.4,-1,Boulder,V1+,1,20,38.38784,-121.99307
"The Ramp","Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/115788836/the-ramp,1.3,-1,Boulder,V0,1,25,37.77776,-122.51356
"I asked the Internet","Castle Rock Boulder > Coyote Hills > San Francisco Bay Area > California",https://www.mountainproject.com/route/107781321/i-asked-the-internet,1.3,-1,Boulder,"V-easy PG13",1,22,37.5512,-122.0866
"Roof Problem","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735197/roof-problem,1.3,-1,Boulder,V0-,1,10,37.22838,-122.09569
"J.T. Baker","Nature Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/109869599/jt-baker,1.3,-1,Boulder,V0,1,12,38.3756,-121.98284
"Lyle Traverse","Farmhill Boulder > San Francisco Bay Area > California",https://www.mountainproject.com/route/120061805/lyle-traverse,1.5,-1,Boulder,V4,1,25,37.45367,-122.258
"Dirty Slab Left","Hillside Boulders > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/119994522/dirty-slab-left,1.5,-1,Boulder,V1,1,15,37.74033,-122.44018
"Super Adventure Club Traverse","Super Adventure Club Boulder - > Cragmont Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/114780220/super-adventure-club-traverse,1.5,-1,Boulder,V2,1,10,37.8922,-122.2635
"Trailside traverse","Trail side boulder > Biddles > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116645334/trailside-traverse,1.5,-1,Boulder,V3,1,12,37.22178,-122.07167
"Roadside Distraction","Vista Rock > San Francisco Bay Area > California",https://www.mountainproject.com/route/111948064/roadside-distraction,1.5,-1,Boulder,V1,1,15,37.49717,-122.31558
Divider,"Vista Rock > San Francisco Bay Area > California",https://www.mountainproject.com/route/111948155/divider,1.5,-1,Boulder,V2,1,10,37.49717,-122.31558
"Old School Traverse","The Red Boulder > Mickey's Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/117687557/old-school-traverse,1.5,-1,Boulder,V3,1,10,37.8883,-122.63246
"Cricket KGB","Bathsheba's Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/121248470/cricket-kgb,1.5,-1,Boulder,V-easy,1,18,38.51649,-122.05527
Boner,"Hard Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388159/boner,1.5,-1,Boulder,V3,1,,38.42917,-123.11575
"Drop Knee Included","Rock Away Boulder > Pacifica Headlands > San Francisco Bay Area > California",https://www.mountainproject.com/route/111702679/drop-knee-included,1.5,-1,Boulder,V1,1,10,37.61186,-122.49612
"Sloper ala Mode","Scott's Rock > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/113486677/sloper-ala-mode,1.5,-1,Boulder,V1,1,,38.3938,-121.9856
"Letter C","Old Problem List > Aquarian Valley > San Francisco Bay Area > California",https://www.mountainproject.com/route/114008456/letter-c,1.5,-1,Boulder,"V4 PG13",1,,37.28997,-122.16614
Sunspots,"Stoner Cave > Aquarian Valley > San Francisco Bay Area > California",https://www.mountainproject.com/route/108658590/sunspots,1.5,-1,Boulder,V1+,1,10,37.29013,-122.16674
"The Flake","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379501/the-flake,1.5,-1,Boulder,V0,1,,37.21997,-122.0694
Bunchgrass,"Hide Out Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/110265469/bunchgrass,1.5,-1,Boulder,V1,1,9,38.43828,-122.52059
"The Bulge","Ram Rock > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735167/the-bulge,1.5,-1,"TR, Boulder",V2,1,30,38.42937,-123.11571
"Trailblazer Arete","Canyon Trail Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/110312357/trailblazer-arete,1.5,-1,Boulder,V2,1,8,38.443,-122.5052
"Return of Stinkbomb A.K.A. Ejection Seat","Stinkbomb Boulder > Grizzly Peak Boulders > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736309/return-of-stinkbomb-aka-ejection-seat,1.5,-1,Boulder,"V2 R",1,10,37.88143,-122.24296
Trailblazer,"Canyon Trail Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735818/trailblazer,1.5,-1,Boulder,V2,1,10,38.443,-122.5052
"The Knifeblade Traverse","The Untamed Rocks > [Redacted] > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735890/the-knifeblade-traverse,1.5,-1,Boulder,V0,1,,38.8032,-123.0132
"Trailblazer Traverse","Canyon Trail Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735815/trailblazer-traverse,1.5,-1,Boulder,V2,1,10,38.443,-122.5052
Downclimb,"Little Half Dome > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/109719957/downclimb,1.1,-1,Boulder,V-easy,1,8,37.89339,-122.27224
Warmup,"Main Rock > Grizzly Peak Boulders > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736250/warmup,1.0,-1,Boulder,V-easy,1,10,37.88143,-122.24296
"Dirty Slab","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/112362018/dirty-slab,1.1,-1,Boulder,V1+,1,10,37.22838,-122.09569
"Cheech and Choss Left Arete","Bootjack Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/118087746/cheech-and-choss-left-arete,1.3,-1,Boulder,V2,1,10,37.91173,-122.59723
"Left Prow","The Unnatural Act Cave > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/118130811/left-prow,1.3,-1,Boulder,V1,1,17,37.74226,-122.44391
"Plum Jam","West Ridge Rocks > San Francisco Bay Area > California",https://www.mountainproject.com/route/114575200/plum-jam,1.3,-1,Boulder,V0-,1,10,37.8251,-122.18469
"Roadside Arete","Rich Valdez Memorial Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120216288/roadside-arete,1.3,-1,Boulder,V0,1,10,38.5163,-122.05492
Deception,"Mad Cow Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/113968671/deception,1.3,-1,Boulder,V1,1,10,38.39329,-121.98694
"Left Warm Up","Roadside Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388061/left-warm-up,1.3,-1,Boulder,V1,1,,38.51738,-122.05634
"Trailblazer Arete","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379164/trailblazer-arete,1.2,-1,Boulder,V0-1,1,,37.21997,-122.0694
Arete,"Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/119487415/arete,1.3,-1,Boulder,V0,1,25,37.77776,-122.51356
Napster,"Nature Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120046648/napster,1.3,-1,Boulder,V0,1,12,38.3756,-121.98284
"Camel High","Roadside Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/112485610/camel-high,1.3,-1,Boulder,V1,1,10,37.91475,-122.60873
"Mango's Walkabout","Bholláin Muire (Mary's Pass) > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/108295925/mangos-walkabout,1.3,-1,Boulder,V0-1,1,50,37.8251,-122.5132
