Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Slider,"Rifleman Phillips Bouldering > Golden Gate Canyon SP > Golden > Colorado",https://www.mountainproject.com/route/119586566/slider,3.1,-1,Boulder,V4,1,8,39.86817,-105.40393
"Black Crack","Birdhouse Boulder > Mecca Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106654411/black-crack,2.4,-1,Boulder,V1,1,12,38.8904,-108.5097
"Deep Cuts","Incuts Overhang > The Dark Side > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107520216/deep-cuts,2.2,-1,Boulder,V1+,1,,40.00311,-105.29459
"Unknown Low Start AKA The Batcave","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/122072975/unknown-low-start-aka-the-batcave,3.3,-1,Boulder,V3,1,,38.87395,-104.87793
"Pinchy Warmup","Warm-Up Boulder > Main Area > Arthur's Rock > Lory State Park > Fort Collins > Colorado",https://www.mountainproject.com/route/107121549/pinchy-warmup,2.6,-1,Boulder,V3,1,,40.56573,-105.18782
"Loman's Highball","Pinnacle Colada > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/106420658/lomans-highball,3.1,-1,Boulder,V4,1,20,40.00354,-105.2985
"Space Oddity","BBC Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105757480/space-oddity,2.0,-1,Boulder,V0,1,,39.98899,-105.29117
T-Rex,"The Non Eggs > The Eggs > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106507893/t-rex,2.5,-1,Boulder,V3,1,10,39.62888,-105.34419
"Fridge With No Name","Fridge With No Name Boulder > Tunnel 1 Trail Boulders > Clear Creek Canyon Bouldering > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121239336/fridge-with-no-name,2.7,-1,Boulder,V4-5,1,8,39.75053,-105.2481
"Sit Down, Big Roof","Big Block > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105757105/sit-down-big-roof,2.9,-1,Boulder,V4,1,10,40.3181,-105.21345
"Cape Horn","Pirate's Cove > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/120989216/cape-horn,3.3,-1,Boulder,V2,1,12,39.6267,-105.3587
"Butternaut (unknown)","Butternaut Boulder > Upper 7-Mile Boulders > Dolores Boulders > Four Corners Area > Colorado",https://www.mountainproject.com/route/111789455/butternaut-unknown,3.1,-1,Boulder,V1,1,10,37.55631,-108.45527
"Willie's Lunge","Mental Block > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/114169232/willies-lunge,3.3,-1,Boulder,V4,1,,40.5668,-105.1559
"The Arete","The Sanctuary > Big Elk Meadows - Boulders > North Fork of the St. Vrain River > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/106226247/the-arete,2.8,-1,Boulder,V2,1,15,40.26608,-105.40631
"Harkonnen Reign","Patina Boulder > Upper 7-Mile Boulders > Dolores Boulders > Four Corners Area > Colorado",https://www.mountainproject.com/route/119824416/harkonnen-reign,3.3,-1,Boulder,V4,1,10,37.55631,-108.45527
"Cat Eye Wall: Upper Roof (aka Face It, You're a Flake)","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755596/cat-eye-wall-upper-roof-aka-face-it-youre-a-flake,2.2,-1,"Trad, TR, Boulder",V0,1,,40.56575,-105.1553
"Flow Stream","In Between Egg/Upper Eggs > The Eggs > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106463332/flow-stream,2.6,-1,Boulder,V2,1,12,39.62935,-105.34357
"South Face","The Boulder (aka Fang Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/109425162/south-face,2.7,-1,Boulder,V3,1,12,38.87395,-104.87808
"Dogs in a Hot Car","In Between Egg/Upper Eggs > The Eggs > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/122498354/dogs-in-a-hot-car,3.2,-1,Boulder,V1,1,10,39.62935,-105.34357
"Caveman Mullet","Caveman Boulder > Sunshine, Ding Dong Dome Bouldering > 10 Mile Canyon > Colorado",https://www.mountainproject.com/route/119014651/caveman-mullet,3.3,-1,Boulder,V3,1,20,39.57021,-106.11731
"Right Brain","Huhly Muhly Boulders > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106491215/right-brain,2.3,-1,Boulder,V3,1,10,39.6294,-105.36018
"Far North Slab (formerly ""Unknown Slab"")","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107586275/far-north-slab-formerly-unknown-slab,2.7,-1,Boulder,V2,1,15,40.53517,-105.14181
"Pockets Away","Pocket Place > Central > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/115438736/pockets-away,3.3,-1,Boulder,V3,1,9,39.97604,-105.28117
"The Dyno Problem","Boulder #2 > Main Area > Swissco (bouldering) > Indian Peaks > Alpine Rock > Colorado",https://www.mountainproject.com/route/119382545/the-dyno-problem,3.3,-1,"Boulder, Alpine",V3-4,1,12,39.8269,-105.70309
"Let 'er Buck","The Nub Boulder > Da Butts Bouldering > Buffalo Creek Bouldering > Buffalo Creek > South Platte > Colorado",https://www.mountainproject.com/route/119836385/let-er-buck,3.2,-1,Boulder,"5.11 V3",1,12,39.33351,-105.26996
"Black Beard","Treasure Chest > Lincoln Creek > Independence Pass > Colorado",https://www.mountainproject.com/route/108306452/black-beard,3.1,-1,Boulder,V3,1,,39.11517,-106.69129
"Pockets in Paradise","Paradise Boulder > New Lightner > Durango > Colorado",https://www.mountainproject.com/route/122481871/pockets-in-paradise,3.3,-1,Boulder,V3-4,1,15,37.34184,-107.98158
"Big aka The Nipple Arete","The Joint Boulder > Skyland Boulders > Crested Butte > Colorado",https://www.mountainproject.com/route/107731002/big-aka-the-nipple-arete,3.3,-1,Boulder,"V4 PG13",1,18,38.87445,-106.95421
Crackhouse,"The Drug Boulder > The Bigfoots > Rampart Range Road > South Platte > Colorado",https://www.mountainproject.com/route/118055291/crackhouse,3.3,-1,Boulder,V4,1,8,38.92905,-104.95609
"Thing Across From Bierstadt","Bierstadt Area > Area A > Mt. Evans Bouldering > Mt. Evans > Alpine Rock > Colorado",https://www.mountainproject.com/route/106497788/thing-across-from-bierstadt,2.2,-1,"Boulder, Alpine",V3,1,10,39.6326,-105.6211
"Brand New Spankin' Heels","Safety Slab > The Bank Wash Boulders > The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/114222438/brand-new-spankin-heels,3.3,-1,Boulder,V2,1,12,38.63428,-105.23177
Unwilling,"Unwilling Boulder > Pine Vu Blocs > Pine Vu > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/112278109/unwilling,3.3,-1,Boulder,V4,1,12,40.69006,-105.29156
"Warm Up","Warm Up Boulder > Roadside Sector > Mt. Evans Bouldering > Mt. Evans > Alpine Rock > Colorado",https://www.mountainproject.com/route/112003416/warm-up,2.7,-1,"Boulder, Alpine",V1,1,12,39.64688,-105.61563
"Jake's Problem","Dream Dome > Upper Dream Canyon > Boulder > Colorado",https://www.mountainproject.com/route/108277400/jakes-problem,3.3,-1,Boulder,V1-2,1,12,40.00952,-105.40892
"The Common Front Range Flying Squirrel","Trailside Boulder > Central > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/112104715/the-common-front-range-flying-squirrel,3.3,-1,Boulder,V4,1,,39.97464,-105.28746
"Nose Job","Barbie Boulder > Pebble World > North > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/119683047/nose-job,3.3,-1,Boulder,V3,1,,39.98226,-105.29575
"The Morrison Traverse","The Lobby > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/113843219/the-morrison-traverse,3.1,-1,Boulder,"V4+ R",1,1000,39.65282,-105.18662
"Pressure Drop","Accordion Boulder > Eldorado Canyon Bouldering > Eldorado Canyon State Park > Boulder > Colorado",https://www.mountainproject.com/route/108560572/pressure-drop,3.3,-1,Boulder,V4-5,1,15,39.91596,-105.38389
"Auxiliary Verb","The Brother's Lookout South Face > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106463382/auxiliary-verb,3.3,-1,Boulder,"V3-4 PG13",1,18,39.62589,-105.3487
"The Fable","The Fable Bloc > Second Tier > Narrows Blocs > The Narrows > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/112243735/the-fable,3.3,-1,Boulder,V3,1,18,40.67323,-105.42775
"Cookie Skillet","Easy C Boulder > Big Meadows Bouldering > Big Meadows > San Luis Valley > Colorado",https://www.mountainproject.com/route/119617253/cookie-skillet,3.3,-1,Boulder,V4,1,15,37.5509,-106.7816
"Georgetown Arete (G.T.A.)","Curve Block > Georgetown > Colorado",https://www.mountainproject.com/route/107624826/georgetown-arete-gta,3.3,-1,Boulder,V3,1,20,39.68095,-105.70238
"Scooped Again","West Block > Bouldering > Turtle Lake > Durango > Colorado",https://www.mountainproject.com/route/107692689/scooped-again,3.3,-1,Boulder,V2+,1,20,37.3326,-107.883
Arete,"Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/106047374/arete,3.3,-1,Boulder,V4,1,15,39.0217,-105.0185
"The Example","The Example > Upper Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/109474834/the-example,3.3,-1,"Boulder, Alpine",V1+,1,15,40.30419,-105.67015
"Chiseled Arete","Chiseled Arete Boulder > Rock Garden Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107141622/chiseled-arete,2.8,-1,Boulder,V3,1,13,38.94048,-108.48502
"Northwest Corner","Warm-Up Boulder > Lower Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/106854348/northwest-corner,2.4,-1,"Boulder, Alpine",V3,1,12,40.30479,-105.66069
"Sapphires and Sabers","Treasure Chest > Lincoln Creek > Independence Pass > Colorado",https://www.mountainproject.com/route/108306461/sapphires-and-sabers,3.3,-1,Boulder,V4,1,,39.11517,-106.69129
"Focus Pocus","Lower Canyon > Misc Bouldering > Eagle/Vail/Minturn/Red Cliff > Colorado",https://www.mountainproject.com/route/108944205/focus-pocus,3.3,-1,Boulder,V3-4,1,20,39.61901,-106.43861
"Right Side","Brown Glass Wall > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107213695/right-side,3.3,-1,Boulder,"V1 X",1,25,40.0014,-105.296
"Beta Slam","Head Hanger Block > The Shoulder Boulders > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106459664/beta-slam,3.3,-1,Boulder,V1-2,1,12,39.6243,-105.3463
"Flake Roof","Bear Canyon Bouldering > Central > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/107307930/flake-roof,3.2,-1,Boulder,V3,1,12,39.97176,-105.28672
"V1 Crimps","Dalla Boulder > Sailing Hawks > Durango > Colorado",https://www.mountainproject.com/route/122346941/v1-crimps,3.2,-1,Boulder,V1+,1,15,37.30653,-107.88384
"Right Face","Autumn's Traverse Boulder Area > Da Butts Bouldering > Buffalo Creek Bouldering > Buffalo Creek > South Platte > Colorado",https://www.mountainproject.com/route/119963400/right-face,3.3,-1,Boulder,V4,1,14,39.33662,-105.26588
"Don't Fall","Wedge Arete > Skyland Boulders > Crested Butte > Colorado",https://www.mountainproject.com/route/106152927/dont-fall,2.5,-1,Boulder,"V2 PG13",1,,38.87469,-106.95361
"SAG Awards","Backstage Boulder > Bone Park Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/108056712/sag-awards,2.5,-1,Boulder,V2-,1,10,38.92905,-108.49072
"Gill Swing","Pratt's Rock aka Pratt's Overhang > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/105759414/gill-swing,3.2,-1,Boulder,V4,1,10,40.00107,-105.29658
"Broken Ankle","The Second Boulder > The Mine Boulders > *Telluride Bouldering > Telluride/Norwood area > Colorado",https://www.mountainproject.com/route/113197448/broken-ankle,3.2,-1,Boulder,V1+,1,13,37.92836,-107.7739
"Cave Route","The Bridge aka Cave Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/110708987/cave-route,2.4,-1,Boulder,V2+,1,10,40.31752,-105.21282
"Route 4","Graduation Boulder and Post-Graduation B > North Cheyenne Canyon > Colorado Springs > Colorado",https://www.mountainproject.com/route/111258991/route-4,2.9,-1,Boulder,V1-2,1,12,38.7915,-104.8749
"In An Order That Would Surprise You","Work and Play Area > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/108380732/in-an-order-that-would-surprise-you,2.9,-1,Boulder,V2+,1,14,39.63018,-105.34755
"Water Groove","Water Groove Area (top of Kill Hill) > Kill Hill Bouldering Area > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/105757972/water-groove,3.2,-1,Boulder,"V3 R",1,20,38.50545,-106.95182
"High Exposure","Engineering Center > CU Campus > City of Boulder > Boulder > Colorado",https://www.mountainproject.com/route/105748131/high-exposure,3.2,-1,Boulder,V0,1,,40.00726,-105.26267
"The Tooth Fairy","Tooth Fairy Boulder > The Klettergarden > Eagle/Vail/Minturn/Red Cliff > Colorado",https://www.mountainproject.com/route/111928560/the-tooth-fairy,2.9,-1,Boulder,V4,1,10,39.50186,-106.37391
Traverse,"Overhang Wall > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/113155205/traverse,2.6,-1,Boulder,V3,1,10,40.00321,-105.29743
"B Side Crack","A- and B- Side Crack Boulder > De Gaulles Nose Area > Buffalo Creek Bouldering > Buffalo Creek > South Platte > Colorado",https://www.mountainproject.com/route/106183409/b-side-crack,2.9,-1,Boulder,V1-,1,15,39.34144,-105.26484
"Sculpted By Nature","Log Boulder > Creekside Boulders > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/114381944/sculpted-by-nature,3.2,-1,Boulder,V2-3,1,8,40.18314,-105.34197
"Slopey Traverse","Overhang Boulder > Bullet Hole Boulder Area > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106143893/slopey-traverse,2.9,-1,Boulder,V2,1,25,39.04956,-108.61157
"Crack Traverse","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/106049015/crack-traverse,3.2,-1,Boulder,V4,1,15,39.0217,-105.0185
"Tofurkey Variation","Tofurkey Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/112295239/tofurkey-variation,2.2,-1,Boulder,V0-1,1,15,39.65105,-105.18665
"Hueco Problem","Hueco Boulder > Mecca Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/111450374/hueco-problem,3.2,-1,Boulder,V4,1,14,38.8899,-108.5112
"Pro Air","Hill Country Rock > Pebbleton Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/116979505/pro-air,3.2,-1,Boulder,V1,1,15,38.89521,-108.50148
Merotica,"Goal Post Boulder > Goal Post Boulders > Grottos Day Use Area > Independence Pass > Colorado",https://www.mountainproject.com/route/109194127/merotica,3.0,-1,Boulder,V4,1,12,39.11921,-106.70241
"Bootie Crack Traverse / Low","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107366955/bootie-crack-traverse-low,2.2,-1,Boulder,V0+,1,20,40.53517,-105.14181
"Low Hanging Fruit","Easy Block > Main Area > Dynamite Shacks > Grand Junction Area > Colorado",https://www.mountainproject.com/route/109600105/low-hanging-fruit,3.0,-1,Boulder,V4,1,20,39.05047,-108.6071
"No Approach Boulder Problem","No Approach Boulder > Falls Area > Bouldering problems > Castlewood Canyon SP > Denver South > Denver Metropolitan Area Bouldering and Buildering > Colorado",https://www.mountainproject.com/route/107603060/no-approach-boulder-problem,3.2,-1,Boulder,V3-4,1,15,39.34895,-104.76415
"Kafka on the Shore","Kafka on the Shore Boulder > Big Thompson Canyon > Estes Park Valley > Colorado",https://www.mountainproject.com/route/113382690/kafka-on-the-shore,3.3,-1,Boulder,V4-5,1,12,40.42157,-105.35365
"North Overhang","Pebble Boulder > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/106214976/north-overhang,3.0,-1,Boulder,V3-4,1,15,40.00262,-105.29701
"North Overhang","Amphitheater's Backside > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107300508/north-overhang,3.2,-1,Boulder,V3-,1,,40.0014,-105.296
"Lisenby Legacy","Ritz Boulder > Fertile Crescent Area > Blue Moon Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/108771338/lisenby-legacy,3.2,-1,Boulder,V4,1,13,38.896,-108.5057
"Still Sleeping","Trail and River Boulders > Sleeping Indian Mountain > East > *Arkansas Valley Bouldering > Buena Vista > Colorado",https://www.mountainproject.com/route/106408395/still-sleeping,3.3,-1,Boulder,V2,1,15,38.84619,-106.12037
"Unknown V2","Unknown V2 Block > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/110795637/unknown-v2,3.3,-1,Boulder,V2,1,7,38.91224,-104.85698
"Creeping in the Dark","Creep Boulder > The Dark Side > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/119201161/creeping-in-the-dark,2.8,-1,Boulder,V2,1,10,40.00292,-105.29501
Weeperhorn,"Weeperhorn Boulder > Pink Floyd Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/108053191/weeperhorn,3.3,-1,Boulder,V3,1,12,38.8928,-108.5122
"Mr. Wiggles and Mr. Giggles","Dasani Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106788836/mr-wiggles-and-mr-giggles,1.6,-1,Boulder,V1-,1,15,39.65143,-105.18608
"Flash Flood","Bankfull Boulder > Texas Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107874172/flash-flood,3.3,-1,Boulder,V3-4,1,,38.956,-108.4758
"Forgotten Friend","Rib Cage Boulder > Late Bloomer Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106506005/forgotten-friend,3.3,-1,Boulder,V4,1,20,38.97311,-108.46704
"Right V","Brown Glass Wall > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107180251/right-v,3.3,-1,Boulder,"V1 X",1,25,40.0014,-105.296
"The Haus Rail","Elicit Area > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106471144/the-haus-rail,3.3,-1,Boulder,V3,1,13,39.6243,-105.3463
"Fish Head Traverse","Fish Head Boulder > Kill Hill Bouldering Area > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106772385/fish-head-traverse,3.3,-1,Boulder,V1+,1,15,38.50578,-106.95186
"Boulders Traverse","Fraggle Rocks > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/108271037/boulders-traverse,2.6,-1,Boulder,V2-,1,20,40.00308,-105.29728
"Cargo Cult","The Millenium Boulder > Matthews-Winters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/107990226/cargo-cult,2.1,-1,Boulder,V3+,1,,39.68028,-105.20573
"Right Scoop","Waves Wall > Clear Creek Canyon Bouldering > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107041916/right-scoop,2.8,-1,Boulder,"5.10+ V1",1,,39.73681,-105.41848
"Crystal Corner","Pratt's Rock aka Pratt's Overhang > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/106371210/crystal-corner,2.6,-1,Boulder,V2+,1,15,40.00107,-105.29658
"North South East West Arete Face","Corona Crag > Mitchell Creek Canyon > Denver South > Denver Metropolitan Area Bouldering and Buildering > Colorado",https://www.mountainproject.com/route/118826795/north-south-east-west-arete-face,2.7,-1,Boulder,V1,1,18,39.37862,-104.79787
"Talent Scout Left Arete","Talent Scout > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756334/talent-scout-left-arete,1.9,-1,Boulder,V0,1,,40.56571,-105.15537
"West Overhang","Monkey Traverse > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/105761886/west-overhang,2.8,-1,Boulder,"V1 X",1,30,40.00096,-105.29657
Sandman,"Mecca Boulder > Mecca Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/111450572/sandman,2.5,-1,Boulder,V3,1,13,38.88984,-108.51003
"Crucifix Dyno","Energy Crag > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/107731147/crucifix-dyno,2.3,-1,Boulder,V3,1,,39.62805,-105.34833
"Baby Steps","Main Boulder > Mount Herman > Colorado Springs > Colorado",https://www.mountainproject.com/route/109635550/baby-steps,2.7,-1,Boulder,V3,1,,39.0777,-104.91819
"Cannibal Lola","Dippin' Dots Block > Bone Park Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/110109096/cannibal-lola,2.7,-1,Boulder,V3,1,12,38.92899,-108.49116
"The Classic Warmup","The Freight Train Boulder > Eldorado Canyon Bouldering > Eldorado Canyon State Park > Boulder > Colorado",https://www.mountainproject.com/route/107112176/the-classic-warmup,2.2,-1,Boulder,V1,1,,39.92511,-105.33782
Slant,"Main Boulder > Mount Herman > Colorado Springs > Colorado",https://www.mountainproject.com/route/109635525/slant,2.2,-1,Boulder,V1,1,,39.0777,-104.91819
"Regular Route [Mighty Wall]","Mighty Wall > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756172/regular-route-mighty-wall,2.7,-1,Boulder,V3,1,,40.31907,-105.21384
"North Slab Right Overhang","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755941/north-slab-right-overhang,2.7,-1,Boulder,V2,1,,40.56769,-105.15671
"Unknown Variation of V4 on West Overhang","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/113954320/unknown-variation-of-v4-on-west-overhang,2.9,-1,Boulder,V4,1,,38.87395,-104.87793
"Superior Nuchal Line","Skull Crusher Boulder > Mount Herman > Colorado Springs > Colorado",https://www.mountainproject.com/route/117717471/superior-nuchal-line,3.0,-1,Boulder,V4,1,10,39.07689,-104.91876
"Central Left","Classy Wall > Mount Sanitas > Boulder > Colorado",https://www.mountainproject.com/route/106895188/central-left,2.5,-1,Boulder,V1,1,20,40.0229,-105.29852
"V4 Left of Maker's Mark","Bierstadt Area > Area A > Mt. Evans Bouldering > Mt. Evans > Alpine Rock > Colorado",https://www.mountainproject.com/route/113435367/v4-left-of-makers-mark,2.9,-1,"Boulder, Alpine",V4,1,,39.6326,-105.6211
"Coming Up For Air","The Mine Boulder > The Mine Boulders > *Telluride Bouldering > Telluride/Norwood area > Colorado",https://www.mountainproject.com/route/113157520/coming-up-for-air,2.9,-1,Boulder,V2,1,15,37.9285,-107.77579
"Unaweep Collective","Bucket Cave Boulder aka Pumphouse > Black Wave Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/112246461/unaweep-collective,3.0,-1,Boulder,V2,1,15,38.90251,-108.49947
"There's a Lesson Here","Bear Boulder > Bouldering > Turtle Lake > Durango > Colorado",https://www.mountainproject.com/route/106790802/theres-a-lesson-here,2.5,-1,Boulder,V4,1,10,37.3326,-107.883
"Arch Route","Arch Boulder (aka Ground Arch Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/114275486/arch-route,2.8,-1,Boulder,V-easy,1,9,38.87384,-104.87819
"West Face","Big Ass Boulder > Wolcott Crags and Boulders > Eagle/Vail/Minturn/Red Cliff > Colorado",https://www.mountainproject.com/route/106235470/west-face,2.9,-1,Boulder,V1-2,1,,39.713,-106.6973
"Lightning Crack","Highball Boulder > Mount Herman > Colorado Springs > Colorado",https://www.mountainproject.com/route/109636332/lightning-crack,2.5,-1,Boulder,V1-,1,,39.07771,-104.91848
"N Face S Chain","Chain Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105973317/n-face-s-chain,2.5,-1,Boulder,V0,1,13,40.31856,-105.21365
"Dagger To The Heart","Joe 97 Boulder > Main Area > Dynamite Shacks > Grand Junction Area > Colorado",https://www.mountainproject.com/route/108023270/dagger-to-the-heart,2.5,-1,Boulder,"V4 PG13",1,10,39.05058,-108.60664
"The Prow (Stand)","Mongoose Block > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/116839943/the-prow-stand,2.6,-1,Boulder,V0+,1,15,38.87395,-104.87793
"Exit Stage Right","Stage Boulder > The Dark Side > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107514879/exit-stage-right,2.4,-1,Boulder,V4,1,,40.00311,-105.29459
"Veggie Burger Arete","Tofurkey Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/111816201/veggie-burger-arete,1.9,-1,Boulder,V1,1,12,39.65105,-105.18665
"Chief Broken Wing","Quarter Inch Master Area > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106792849/chief-broken-wing,2.8,-1,Boulder,"V1 PG13",1,20,38.50485,-106.95265
"V0 aka Crack 1","Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/106441929/v0-aka-crack-1,1.9,-1,Boulder,"V0- PG13",1,20,38.91168,-104.85688
"Tie Dihedral","Roadside Boulder > Bouldering > Turtle Lake > Durango > Colorado",https://www.mountainproject.com/route/107641972/tie-dihedral,1.9,-1,Boulder,V1,1,,37.3326,-107.883
Seduction,"Victoria's Secret > Bone Park Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106357972/seduction,2.5,-1,Boulder,V3,1,,38.9307,-108.4908
"West Face [Chain Rock]","Chain Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105750178/west-face-chain-rock,2.2,-1,Boulder,V2,1,,40.31856,-105.21365
"Lip Traverse","Main Warm-Ups > 7 Mile Boulders > Guanella Pass > Georgetown > Colorado",https://www.mountainproject.com/route/113386856/lip-traverse,2.4,-1,"Boulder, Alpine","V1 PG13",1,14,39.63555,-105.70926
