Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
unknown,"Random Boulder > Random Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106983714/unknown,2.0,-1,Boulder,"V1-2 PG13",1,11,33.1986,-116.4673
"The Sky Slab","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122802257/the-sky-slab,2.0,-1,Boulder,"V-easy R",1,10,33.32889,-117.2729
"Chris Antonik's Spliter","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122771498/chris-antoniks-spliter,2.0,-1,Boulder,V0-,1,12,33.32889,-117.2729
"Cartwright's Arete","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122802091/cartwrights-arete,2.0,-1,Boulder,V0,1,12,33.32889,-117.2729
"Dan Price Direct","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122801782/dan-price-direct,2.0,-1,Boulder,V0+,1,12,33.32889,-117.2729
"Guillory's Off width","Raider 81 Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122802164/guillorys-off-width,2.0,-1,Boulder,V0-1,1,12,33.32889,-117.2729
"The Sprovtsoff","Buzzard Bomb and Pick Boulder > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122802346/the-sprovtsoff,2.0,-1,Boulder,V1-2,1,10,33.32789,-117.27309
Microchip,"Friction Test > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107988588/microchip,1.6,-1,Boulder,V2,1,12,33.21129,-116.45964
"Bad Hair Day","""C"" Boulder > Windy Boulders South > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106595559/bad-hair-day,1.6,-1,Boulder,V2-,1,10,33.21285,-116.45508
Hess,"Hanging Garden area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/111915791/hess,1.6,-1,Boulder,V3,1,,33.01125,-116.96287
"Unknown Boulder Problem (Columbo Fist Crack)","Tower Two Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107266290/unknown-boulder-problem-columbo-fist-crack,1.7,-1,"Trad, TR, Boulder","5.10b V0",1,10,33.0053,-116.96449
"Terror Eyes","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/109901936/terror-eyes,1.8,-1,Boulder,V2,1,,33.00722,-116.96318
"Poison Oak Vigilante","Mr.Longarm > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119108447/poison-oak-vigilante,1.8,-1,Boulder,V0,1,8,32.92749,-117.17738
"Hillbilly Heroin","The Coccyx Boulder > Glorietta Canyon > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/113921772/hillbilly-heroin,1.8,-1,Boulder,V3-4,1,10,33.18518,-116.38541
"Unnamed Arête","Crying Dolphin Boulder > Cottonwood Camp > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107948248/unnamed-arete,1.8,-1,Boulder,V3,1,16,33.21321,-116.46146
"Instant Culp Classic","Culp Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108887934/instant-culp-classic,1.8,-1,Boulder,V1,1,15,33.22363,-116.45271
"Middle Brother Syndrome.","El Corrádor, AKA The Corridor / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108681433/middle-brother-syndrome,1.7,-1,Boulder,V0+,1,16,33.22432,-117.25797
"Easy Boulder Corner","Easy Boulder > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/107205760/easy-boulder-corner,1.7,-1,Boulder,V0-,1,,32.85045,-117.02319
"Big Babies","Split Rock > Wolf Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107913920/big-babies,1.6,-1,Boulder,V0-,1,25,33.21154,-116.45957
"Another unknown slab","Lieback Rock > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118355389/another-unknown-slab,1.7,-1,Boulder,V2-3,1,12,32.85126,-117.02071
"Thin Crack","Sunset Grill Boulder > Hillside Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/120246775/thin-crack,1.7,-1,Boulder,"5.6 V-easy",1,10,32.84997,-117.02103
"Finger crack","Top of the hill > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116370320/finger-crack,1.7,-1,Boulder,V0-,1,14,32.87309,-116.96528
"Twerkosaurus Rex","Butcher Area > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118350668/twerkosaurus-rex,1.7,-1,Boulder,V1+,1,7,33.22691,-116.45653
"Cracked Coccyx","The Coccyx Boulder > Glorietta Canyon > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/113921778/cracked-coccyx,1.7,-1,Boulder,V2-3,1,12,33.18518,-116.38541
"Orange Peel","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/115172284/orange-peel,1.7,-1,Boulder,V2,1,8,33.03112,-116.99943
"South Side Dihedral  AKA Daniels Dihedral.","East Crack Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108583835/south-side-dihedral-aka-daniels-dihedral,1.7,-1,Boulder,V1,1,10,33.22432,-117.25797
"Bee Bop","Ninja Turtle Boulder > Daley Ranch > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108208224/bee-bop,1.7,-1,Boulder,V0,1,10,33.1818,-117.0573
"They Call it Murder","Lone Wolf Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106996997/they-call-it-murder,1.7,-1,Boulder,V3,1,8,32.84211,-116.63404
"Southwest Corner","Jim Thoen Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640835/southwest-corner,1.7,-1,Boulder,V-easy,1,12,33.22432,-117.25797
"Between the Lines","Lone Wolf Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106997735/between-the-lines,1.7,-1,Boulder,V2,1,12,32.84211,-116.63404
"Left Arete","Black Dot Boulder > Windy Boulders Central > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/117794931/left-arete,1.5,-1,Boulder,V0-,1,10,33.21361,-116.45557
"Crack Direct","Round Rock > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/117023328/crack-direct,1.4,-1,"TR, Boulder","5.7 V-easy",1,15,32.85063,-117.02294
"Chopping Block","The Little Gray Block (aka The Tomahawk) > The Grinding Stones Circuit > Mission Gorge Bouldering > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/108838218/chopping-block,1.3,-1,Boulder,V0-,1,10,32.82417,-117.05286
"Far North","Undisclosed Boulder > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118607595/far-north,1.5,-1,Boulder,V0,1,,32.8514,-117.02306
Pocketeer,"South slope > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118573903/pocketeer,1.5,-1,Boulder,V2,1,20,32.87236,-116.96596
"Jump problem","South slope > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116370452/jump-problem,1.5,-1,Boulder,V2,1,,32.87236,-116.96596
"Undercling Face","East hill > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118611991/undercling-face,1.5,-1,Boulder,V1+,1,11,32.87102,-116.96316
"President's Finger","First Ascent Land > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114129735/presidents-finger,1.5,-1,"TR, Boulder",V0+,1,20,32.9896,-116.96582
"Left leaning crack","South slope > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118573777/left-leaning-crack,1.5,-1,Boulder,V0,1,16,32.87236,-116.96596
"Richard's Mustache","Richard's Face Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118657544/richards-mustache,1.5,-1,Boulder,V0,1,8,33.22577,-116.45181
"Butcher Right","Butcher Area > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118350913/butcher-right,1.5,-1,Boulder,V2,1,20,33.22691,-116.45653
"East Buttress","Moby Dick > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106033817/east-buttress,1.4,-1,"Sport, Boulder","5.8 V1+",1,30,32.85073,-117.02097
"Culp Fiction","Culp Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108887884/culp-fiction,1.5,-1,Boulder,V1+,1,,33.22363,-116.45271
"Fueled by Obscurities.","VHB rock, aka RISK rock > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640911/fueled-by-obscurities,1.5,-1,Boulder,V0-,1,10,33.22432,-117.25797
"Give Me A Hand","Give Me A Hand > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108887755/give-me-a-hand,1.5,-1,Boulder,V2,1,6,33.22364,-116.4528
"The Lightbulb","Lightbulb Boulder > Hillside Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/105928480/the-lightbulb,1.2,-1,"Trad, Boulder",V-easy,1,12,32.8501,-117.02055
"Dual Power","Hanging Garden area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/111915762/dual-power,1.4,-1,Boulder,V3,1,,33.01125,-116.96287
"Butcher Direct","Butcher Area > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118351085/butcher-direct,1.4,-1,Boulder,V0,1,6,33.22691,-116.45653
"Coyote Line","Lake View Boulder > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108232321/coyote-line,1.4,-1,Boulder,"5.7 V-easy",1,10,33.1699,-117.2886
"Unnamed crack 243","Hunny Whole > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114052783/unnamed-crack-243,1.5,-1,"TR, Boulder",V0+,1,14,32.99782,-116.96201
"Come Cheer Up, My Lads","Data and Picard > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118635695/come-cheer-up-my-lads,1.5,-1,Boulder,V2,1,7,32.92668,-117.17792
"Southeast Arete","""A"" boulder > Windy Boulders South > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/117794949/southeast-arete,1.5,-1,Boulder,V1,1,10,33.21291,-116.45502
"Pit your Wrists","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119372929/pit-your-wrists,1.5,-1,Boulder,V4,1,8,32.92685,-117.17731
"Another Overhang","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117997014/another-overhang,1.5,-1,Boulder,V3,1,6,32.92685,-117.17731
"The ASScent","The Missing Link Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/111706837/the-asscent,1.5,-1,Boulder,V-easy,1,13,33.00774,-116.96499
"Is That a Crack?","MaLarkey Rock > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/119760081/is-that-a-crack,1.5,-1,Boulder,V0,1,20,32.72548,-116.27346
"Dorito Slab","Trail Loop Boulders > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118629557/dorito-slab,1.5,-1,Boulder,V0,1,9,33.22567,-116.45378
"Trail Mix","Trail Mix > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118657917/trail-mix,1.5,-1,Boulder,V0,1,10,33.21301,-116.45545
Tonic,"Cracked Warm-up Boulder > South Campsite Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118681603/tonic,1.5,-1,Boulder,V1,1,8,33.22145,-116.45525
Obtuse,"Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/115432527/obtuse,1.5,-1,Boulder,V1,1,12,33.03247,-116.99688
"Grit Your Teeth","Trail Loop Boulders > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118629453/grit-your-teeth,1.5,-1,Boulder,V1,1,8,33.22567,-116.45378
"Summit Slab","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114072744/summit-slab,1.5,-1,Boulder,V1,1,20,33.01205,-116.94636
"Smooth Move","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114082497/smooth-move,1.5,-1,Boulder,V3-,1,15,33.03112,-116.99943
"Man Overboard","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112833433/man-overboard,1.5,-1,Boulder,V1,1,8,33.03112,-116.99943
"Dead Reckoning","No Man's Land > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108581090/dead-reckoning,1.5,-1,Boulder,V0+,1,8,33.16851,-117.28648
"Left Crack","Sliced Loaf > Granitica Hill > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112407721/left-crack,1.5,-1,Boulder,V1,1,12,33.21253,-116.45153
"Fertility, AKA Great West Face.","El Gordo Flaco, AKA Big Brother, AKA The Fertility Stone. / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108681192/fertility-aka-great-west-face,1.5,-1,"TR, Boulder","5.10a V0",1,25,33.22432,-117.25797
"Medicine Doctor","Cupeño Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/109208676/medicine-doctor,1.5,-1,Boulder,V4+,1,10,33.22386,-116.45282
"Out Of My Mind","Culp Tower > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108887729/out-of-my-mind,1.5,-1,Boulder,"V0- R",1,25,33.22406,-116.45214
"Gurgle Gurgle","Short Stuff > Carrizo Overlook Boulders > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110085756/gurgle-gurgle,1.5,-1,Boulder,V1-,1,10,32.77453,-116.28003
"North West Slab.","El Gordo Flaco, AKA Big Brother, AKA The Fertility Stone. / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108681160/north-west-slab,1.5,-1,Boulder,"5.9- V0-",1,20,33.22432,-117.25797
"Brick Dance (High start)","Brickyard Warmup boulder > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110090172/brick-dance-high-start,1.5,-1,Boulder,V0,1,12,32.81393,-116.33888
"Broken Scissors (low var)","Broken Scissors boulder > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110278478/broken-scissors-low-var,1.5,-1,Boulder,V2-3,1,15,32.81177,-116.33871
"West face AKA Sierra Club Route.","Jim Thoen Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640842/west-face-aka-sierra-club-route,1.5,-1,Boulder,V-easy,1,13,33.22432,-117.25797
"""Fake V2""","The Carousel > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/122521356/fake-v2,1.5,-1,Boulder,V-easy,1,10,32.85122,-117.02249
"Brian's Hand aka Im Going Free","New Sub-Area 1 > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114115366/brians-hand-aka-im-going-free,1.3,-1,"TR, Boulder",V0+,1,15,32.99399,-116.97324
"Hand crack","East hill > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118560278/hand-crack,1.3,-1,Boulder,V0,1,12,32.87102,-116.96316
"Not In The Shadows","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121345648/not-in-the-shadows,1.3,-1,Boulder,V0,1,10,33.00722,-116.96318
"Right leaning arete","South slope > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118573723/right-leaning-arete,1.3,-1,Boulder,V2-3,1,12,32.87236,-116.96596
"Hand crack","Top of the hill > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116370335/hand-crack,1.3,-1,Boulder,V0,1,20,32.87309,-116.96528
"Garbage Compactor","Garbage Compactor > Lower Falls > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118633919/garbage-compactor,1.3,-1,Boulder,V2,1,5,32.92675,-117.17767
"The Hollow","The Hollow Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118631638/the-hollow,1.3,-1,Boulder,V2-,1,8,33.22687,-116.45339
"Hollow Mantle","The Hollow Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118631777/hollow-mantle,1.3,-1,Boulder,V0,1,6,33.22687,-116.45339
"Chunder Bucket","Bump Boulder > Windy Boulders Central > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108426368/chunder-bucket,1.3,-1,Boulder,V0,1,15,33.21366,-116.45531
"SW Overhang","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/110424067/sw-overhang,1.3,-1,Boulder,V2,1,,32.92685,-117.17731
"South Side Mantle","South Side Boulder. > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108631642/south-side-mantle,1.3,-1,Boulder,"5.10a V0",1,12,33.22291,-117.25821
"Side Note","Buena Vista Boulder > Hilltop Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108888821/side-note,1.3,-1,Boulder,V0-1,1,8,33.2232,-116.45289
"North Side Off Width","East Crack Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108585273/north-side-off-width,1.3,-1,Boulder,"5.1 V-easy",1,15,33.22432,-117.25797
"Scorpion King","Scorpion King Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108627365/scorpion-king,1.3,-1,Boulder,"5.6 V-easy",1,15,33.22432,-117.25797
"Outdoor Club","Buena Vista Boulder > Hilltop Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108888815/outdoor-club,1.2,-1,Boulder,"5.6 V-easy",1,12,33.2232,-116.45289
Longbow,"Undisclosed Boulder > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118607581/longbow,1.3,-1,Boulder,V0-,1,9,32.8514,-117.02306
"Lake House","Lake View Boulder > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108232344/lake-house,1.3,-1,"TR, Boulder","5.7 V-easy PG13",1,12,33.1699,-117.2886
"Cool Down","Easy Boulder > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/107205756/cool-down,1.3,-1,Boulder,V-easy,1,,32.85045,-117.02319
"Narrow Gate","Hanging Garden area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/111917538/narrow-gate,1.0,-1,Boulder,V1,1,,33.01125,-116.96287
"Butcher Traverse","Butcher Area > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118350749/butcher-traverse,1.0,-1,Boulder,V0,1,15,33.22691,-116.45653
"From The Depths","Richard's Face Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118657653/from-the-depths,1.0,-1,Boulder,V3,1,9,33.22577,-116.45181
"The End is Near","Planet Space Ball > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118955697/the-end-is-near,1.0,-1,Boulder,V0,1,10,33.15926,-117.28191
"Mini Bloc Center","Harbison Canyon > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/119261557/mini-bloc-center,1.0,-1,Boulder,V1,1,12,32.8264,-116.82349
Unnamed,"Blender Boulder > Windy Boulders North > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106596625/unnamed,1.0,-1,Boulder,V1,1,12,33.21494,-116.45483
"Wan Too","Del Poconitos > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118575995/wan-too,1.0,-1,Boulder,V0,1,12,32.92701,-117.17743
"Down climb problems","The Big Orange Block (aka The Spear Head) > The Grinding Stones Circuit > Mission Gorge Bouldering > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/120128582/down-climb-problems,1.0,-1,Boulder,V0,1,8,32.82402,-117.0529
"Parking Bloc Left","Harbison Canyon > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/119261511/parking-bloc-left,1.0,-1,Boulder,V2,1,15,32.8264,-116.82349
"Owen's Rage","Topaz Hill Boulders > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118631317/owens-rage,1.0,-1,Boulder,V2,1,6,33.22524,-116.45219
"Face Climb Center","Face Climb > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117997079/face-climb-center,1.0,-1,Boulder,V1,1,6,32.9271,-117.1772
"Two Holds","Dos Equis Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/113958269/two-holds,1.0,-1,Boulder,V2,1,8,32.84239,-116.63602
"Face Climb Right to Left","Face Climb > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118252013/face-climb-right-to-left,1.0,-1,Boulder,V2,1,15,32.9271,-117.1772
"Jelly Belly","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/115172314/jelly-belly,1.0,-1,Boulder,V3,1,8,33.03112,-116.99943
"OJ With Extra Culp","Culp Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108887896/oj-with-extra-culp,1.0,-1,Boulder,V0+,1,10,33.22363,-116.45271
Cowabunga,"Ninja Turtle Boulder > Daley Ranch > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108215866/cowabunga,1.0,-1,Boulder,V0-,1,10,33.1818,-117.0573
"Kathleen Turner Overdrive","Lonesome Boulder > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/121800858/kathleen-turner-overdrive,1.0,-1,Boulder,V2-3,1,8,32.85153,-117.02204
"Hold My Beer","Triangle Boulder > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/121796049/hold-my-beer,1.0,-1,Boulder,V2,1,8,32.85024,-117.02143
Up/Down,"Joystick Boulder > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120049307/updown,1.0,-1,Boulder,V0,1,8,32.99402,-116.9733
"Red Stop","Del Poconitos > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119106124/red-stop,1.0,-1,Boulder,"V0 PG13",1,15,32.92701,-117.17743
"Face Climb Right","Face Climb > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117997064/face-climb-right,1.0,-1,Boulder,V0,1,5,32.9271,-117.1772
"TPT Direct","Little T Boulder > Vector Crack Area > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118687007/tpt-direct,1.0,-1,Boulder,V2,1,7,33.20987,-116.45849
"Low Expectation","Quiet Oaks Boulders > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118983594/low-expectation,1.0,-1,Boulder,V2,1,,33.01156,-116.78367
"Be wary like Gary","Disguise Boulder > Southern Slope > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119372886/be-wary-like-gary,1.0,-1,Boulder,V0,1,7,32.92579,-117.17755
"Foot Shelf","Cracked Warm-up Boulder > South Campsite Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118681643/foot-shelf,1.0,-1,Boulder,V0,1,8,33.22145,-116.45525
"The Lighthouse","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112831633/the-lighthouse,1.0,-1,Boulder,V1,1,11,33.03112,-116.99943
"South Face","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/110424106/south-face,1.0,-1,Boulder,V2,1,7,32.92685,-117.17731
"Beehive Direct","Hill Top area > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108585580/beehive-direct,1.0,-1,Boulder,V2+,1,8,33.22432,-117.25797
"Camp Fire Stories","Camp Fire Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108888964/camp-fire-stories,1.0,-1,Boulder,V0-,1,9,33.22332,-116.45319
"Vikings in America.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683394/vikings-in-america,1.0,-1,Boulder,V-easy,1,13,33.22432,-117.25797
"Euro Squeeze Job.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683352/euro-squeeze-job,1.0,-1,Boulder,V1,1,13,33.22432,-117.25797
"Descent Crack","East Crack Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108583845/descent-crack,1.0,-1,Boulder,"4th V-easy",1,15,33.22432,-117.25797
"Scorpion Slab","Scorpion King Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683616/scorpion-slab,1.0,-1,Boulder,"5.7 V-easy",1,13,33.22432,-117.25797
Protuberance,"""A"" Boulder > Vector Crack Area > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106594825/protuberance,1.0,-1,Boulder,V3,1,16,33.21073,-116.45935
DownClimb,"""A"" Boulder > Vector Crack Area > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106972430/downclimb,1.0,-1,Boulder,V0,1,,33.21073,-116.45935
"Little Dot","Black Dot Boulder > Windy Boulders Central > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121730216/little-dot,1.0,-1,Boulder,V0,1,8,33.21361,-116.45557
